TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory,tox10,tox50,tox500,tox2000
TOX-27934,DINITRAMINE,"3-N,3-N-diethyl-2,4-dinitro-6-(trifluoromethyl)benzene-1,3-diamine",34468,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],OFDYMSKSGFSLLM-UHFFFAOYSA-N,9999.906904,4,>2000,0,0,0,0
TOX-28641,acephate,N-[methoxy(methylsulfanyl)phosphoryl]acetamide,1982,COP(=O)(NC(C)=O)SC,YASYVMFAVPKPKE-UHFFFAOYSA-N,350.0019109,2,50-500,0,0,1,1
TOX-29190,Moniliformin,"3-hydroxycyclobut-3-ene-1,2-dione",40452,O=c1cc(O)c1=O,KGPQKNJSZNXOPV-UHFFFAOYSA-N,3.680112591,0,<10,1,1,1,1
TOX-29552,AMITRAZ,"N'-(2,4-dimethylphenyl)-N-[(2,4-dimethylphenyl)iminomethyl]-N-methylmethanimidamide",36324,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,QXAITBQSYVNQDR-UHFFFAOYSA-N,6999.666001,4,>2000,0,0,0,0
TOX-29667,FLUCHLORALIN,"N-(2-chloroethyl)-2,6-dinitro-N-propyl-4-(trifluoromethyl)aniline",36392,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],MNFMIVVPXOGUMX-UHFFFAOYSA-N,1300.0,3,500-2000,0,0,0,1
TOX-29955,ISOPROPALIN,"2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline",36606,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],NEKOXWSIMFDGMA-UHFFFAOYSA-N,1999.961213,3,500-2000,0,0,0,1
TOX-30017,tebuthiuron,"1-(5-tert-butyl-1,3,4-thiadiazol-2-yl)-1,3-dimethylurea",5383,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,HBPDKDSFLXWOAE-UHFFFAOYSA-N,499.9978096,2,50-500,0,0,1,1
TOX-30994,Metomidate,methyl 3-(1-phenylethyl)imidazole-4-carboxylate,21474,COC(=O)c1cncn1C(C)c1ccccc1,FHFZEKYDSVTYLL-UHFFFAOYSA-N,86.29917249,2,50-500,0,0,1,1
TOX-31037,,"(2,4-dichlorophenoxy)-N-ethylphosphonamidic acid",118903,CCNP(=O)(O)Oc1ccc(Cl)cc1Cl,GBLGCYMBEGBLRD-UHFFFAOYSA-N,12.99990371,1,10-50,0,1,1,1
TOX-31272,,azetidine-3-carboxylic acid,93192,O=C(O)C1CNC1,GFZWHAAOIVMHOI-UHFFFAOYSA-N,1999.901092,3,500-2000,0,0,0,1
TOX-31324,IPRODIONE,"3-(3,5-dichlorophenyl)-2,4-dioxo-N-propan-2-ylimidazolidine-1-carboxamide",37517,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,ONUFESLQCSAYKA-UHFFFAOYSA-N,10399.65351,4,>2000,0,0,0,0
TOX-32321,Diethatyl-ethyl,"ethyl 2-(N-(2-chloroacetyl)-2,6-diethylanilino)acetate",38090,CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,WFKSADNZWSKCRZ-UHFFFAOYSA-N,9999.711372,4,>2000,0,0,0,0
TOX-32541,THIOFANOX,"[(3,3-dimethyl-1-methylsulfanylbutan-2-ylidene)amino] N-methylcarbamate",38235,CNC(=O)ON=C(CSC)C(C)(C)C,FZSVSABTBYGOQH-UHFFFAOYSA-N,108.9990015,2,50-500,0,0,1,1
TOX-32596,Fenpropathrin,"[cyano-(3-phenoxyphenyl)methyl] 2,2,3,3-tetramethylcyclopropane-1-carboxylate",47326,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,XQUXKZZNEFRCAW-UHFFFAOYSA-N,1088.906506,3,500-2000,0,0,0,1
TOX-34586,Acifluorfen,5-[2-chloro-4-(trifluoromethyl)phenoxy]-2-nitrobenzoic acid,44073,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],NUFNQYOELLVIPL-UHFFFAOYSA-N,2820.929798,4,>2000,0,0,0,0
TOX-34924,metolachlor,2-chloro-N-(2-ethyl-6-methylphenyl)-N-(1-methoxypropan-2-yl)acetamide,4169,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,WVQBLGZPHOPPFO-UHFFFAOYSA-N,2509.920403,4,>2000,0,0,0,0
TOX-35565,,"[cyano-(3-phenoxyphenyl)methyl] 3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",2982,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,OWZREIFADZCYQD-UHFFFAOYSA-N,4639.944896,4,>2000,0,0,0,0
TOX-36235,MEFLUIDIDE,"N-[2,4-dimethyl-5-(trifluoromethylsulfonylamino)phenyl]acetamide",40896,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,OKIBNKKYNPBDRS-UHFFFAOYSA-N,4639.895328,4,>2000,0,0,0,0
TOX-37011,ETHALFLURALIN,"N-ethyl-N-(2-methylprop-2-enyl)-2,6-dinitro-4-(trifluoromethyl)aniline",41381,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],PTFJIKYUEPWBMS-UHFFFAOYSA-N,199.9963994,2,50-500,0,0,1,1
TOX-37014,Carbosulfan,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-(dibutylamino)sulfanyl-N-methylcarbamate",41384,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,JLQUFIHWVLZVTJ-UHFFFAOYSA-N,8.098850628,0,<10,1,1,1,1
TOX-37092,TRICLOPYR,"2-(3,5,6-trichloropyridin-2-yl)oxyacetic acid",41428,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,REEQLXCGVXDJSQ-UHFFFAOYSA-N,1693.184833,3,500-2000,0,0,0,1
TOX-37228,Pyridate,(6-chloro-3-phenylpyridazin-4-yl) octylsulfanylformate,41463,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,JTZCTMAVMHRNTR-UHFFFAOYSA-N,9999.340245,4,>2000,0,0,0,0
TOX-37533,BRODIFACOUM,"3-[3-[4-(4-bromophenyl)phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]-4-hydroxychromen-2-one",54680676,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,VEUZZDOCACZPRY-UHFFFAOYSA-N,1.999900653,0,<10,1,1,1,1
TOX-38120,Tolclofos-methyl,"(2,6-dichloro-4-methylphenoxy)-dimethoxy-sulfanylidene-lambda5-phosphane",91664,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,OBZIQQJJIKNWNO-UHFFFAOYSA-N,4999.983396,4,>2000,0,0,0,0
TOX-38330,Phenisopham,[3-(propan-2-yloxycarbonylamino)phenyl] N-ethyl-N-phenylcarbamate,94578,CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c1ccccc1,PWEOEHNGYFXZLI-UHFFFAOYSA-N,4000.058409,4,>2000,0,0,0,0
TOX-38856,Tridiphane,"2-(3,5-dichlorophenyl)-2-(2,2,2-trichloroethyl)oxirane",73669,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,IBZHOAONZVJLOB-UHFFFAOYSA-N,2509.765005,4,>2000,0,0,0,0
TOX-39614,FOSAMINE,carbamoyl(ethoxy)phosphinic acid,33257,CCOP(=O)(O)C(N)=O,UCHDFLNGIZUADY-UHFFFAOYSA-N,6441.881019,4,>2000,0,0,0,0
TOX-44603,CYROMAZINE,"2-N-cyclopropyl-1,3,5-triazine-2,4,6-triamine",47866,Nc1nc(N)nc(NC2CC2)n1,LVQDKIWDGQRHTE-UHFFFAOYSA-N,5999.71117,4,>2000,0,0,0,0
TOX-46115,HYDRAMETHYLNON,"N-[[(1E,4E)-1,5-bis[4-(trifluoromethyl)phenyl]penta-1,4-dien-3-ylidene]amino]-5,5-dimethyl-4,6-dihydro-1H-pyrimidin-2-amine",5281875,CC1(C)CN=C(NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,IQVNEKKDSLOHHK-FNCQTZNRSA-N,2510.086292,4,>2000,0,0,0,0
TOX-46148,,"4-[3-(4-tert-butylphenyl)-2-methylpropyl]-2,6-dimethylmorpholine",91695,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,RYAUSSKQMZRMAI-UHFFFAOYSA-N,17780.58585,4,>2000,0,0,0,0
TOX-46234,Prochloraz,"N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]imidazole-1-carboxamide",73665,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,TVLSRXXIMLFWEO-UHFFFAOYSA-N,3132.241131,4,>2000,0,0,0,0
TOX-46415,lambda-Cyhalothrin,"[cyano-(3-phenoxyphenyl)methyl] 3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate",443046,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,ZXQYGBMAQZUVMI-UHFFFAOYSA-N,4443.543992,4,>2000,0,0,0,0
TOX-46618,Benfuresate,"(3,3-dimethyl-2H-1-benzofuran-5-yl) ethanesulfonate",3034378,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,QGQSRQPXXMTJCM-UHFFFAOYSA-N,9999.88297,4,>2000,0,0,0,0
TOX-47189,Fluroxypyr,"2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetic acid",50465,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,MEFQWPUMEMWTJP-UHFFFAOYSA-N,1999.984316,3,500-2000,0,0,0,1
TOX-47645,FLUAZIFOP-BUTYL,butyl 2-[4-[5-(trifluoromethyl)pyridin-2-yl]oxyphenoxy]propanoate,50897,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,VAIZTNZGPYBOGF-UHFFFAOYSA-N,17001.5077,4,>2000,0,0,0,0
TOX-47807,FLUCYTHRINATE,[cyano-(3-phenoxyphenyl)methyl] 2-[4-(difluoromethoxy)phenyl]-3-methylbutanoate,50980,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,GBIHOLCMZGAKNG-UHFFFAOYSA-N,2510.172351,4,>2000,0,0,0,0
TOX-48612,Chlorfluazuron,"N-[[3,5-dichloro-4-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]oxyphenyl]carbamoyl]-2,6-difluorobenzamide",91708,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,UISUNVFOGSJSKD-UHFFFAOYSA-N,2509.726095,4,>2000,0,0,0,0
TOX-48760,BENALAXYL,"methyl 2-(2,6-dimethyl-N-(2-phenylacetyl)anilino)propanoate",51369,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,CJPQIRJHIZUAQP-UHFFFAOYSA-N,5999.852497,4,>2000,0,0,0,0
TOX-49173,Fomesafen,5-[2-chloro-4-(trifluoromethyl)phenoxy]-N-methylsulfonyl-2-nitrobenzamide,51556,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],BGZZWXTVIYUUEY-UHFFFAOYSA-N,5000.376056,4,>2000,0,0,0,0
TOX-51802,Clofentezine,"3,6-bis(2-chlorophenyl)-1,2,4,5-tetrazine",73670,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,UXADOQPNKNTIHB-UHFFFAOYSA-N,2999.485407,4,>2000,0,0,0,0
TOX-51951,,"methyl 2-[(4,6-dimethylpyrimidin-2-yl)carbamoylsulfamoyl]benzoate",52997,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,ZDXMLEQEMNLCQG-UHFFFAOYSA-N,5000.233268,4,>2000,0,0,0,0
TOX-51953,METSULFURON-METHYL,"methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate",52999,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,RSMUVYRMZCOLBH-UHFFFAOYSA-N,2510.000002,4,>2000,0,0,0,0
TOX-52831,DICLOBUTRAZOL,"1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pentan-3-ol",53309,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,URDNHJIVMYZFRT-UHFFFAOYSA-N,9459.760599,4,>2000,0,0,0,0
TOX-53450,Paclobutrazol,"1-(4-chlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pentan-3-ol",616765,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,RMOGWMIKYWRTKW-UHFFFAOYSA-N,7899.784882,4,>2000,0,0,0,0
TOX-53949,OXADIXYL,"N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",53735,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,UWVQIROCRJWDKL-UHFFFAOYSA-N,2509.927849,4,>2000,0,0,0,0
TOX-55145,Thifensulfuron-methyl,"methyl 3-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxylate",73674,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,AHTPATJNIAFOLR-UHFFFAOYSA-N,2510.006478,4,>2000,0,0,0,0
TOX-55240,Metsulfuron,"2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoic acid",91730,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,UWHURBUBIHUHSU-UHFFFAOYSA-N,4999.959168,4,>2000,0,0,0,0
TOX-55256,Tefluthrin,"(2,3,5,6-tetrafluoro-4-methylphenyl)methyl 3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate",54382,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,ZFHGXWPMULPQSE-UHFFFAOYSA-N,4189.639774,4,>2000,0,0,0,0
TOX-55438,Hexaconazole,"2-(2,4-dichlorophenyl)-1-(1,2,4-triazol-1-yl)hexan-2-ol",66461,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,STMIIPIFODONDC-UHFFFAOYSA-N,3999.796322,4,>2000,0,0,0,0
TOX-55521,Diafenthiuron,"1-tert-butyl-3-[4-phenoxy-2,6-di(propan-2-yl)phenyl]thiourea",3034380,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,WOWBFOBYOAGEEA-UHFFFAOYSA-N,1500.042904,3,500-2000,0,0,0,1
TOX-56212,Imazapyr,2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)pyridine-3-carboxylic acid,54738,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,CLQMBPJKHLGMQK-UHFFFAOYSA-N,2149.99177,4,>2000,0,0,0,0
TOX-56213,IMAZAQUIN,2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)quinoline-3-carboxylic acid,54739,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CABMTIJINOIHOD-UHFFFAOYSA-N,2149.924039,4,>2000,0,0,0,0
TOX-56214,IMAZETHAPYR,5-ethyl-2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)pyridine-3-carboxylic acid,54740,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,XVOKUMIPKHGGTN-UHFFFAOYSA-N,2149.962847,4,>2000,0,0,0,0
TOX-56218,Fluroxypyr-meptyl,"octan-2-yl 2-(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxyacetate",54745,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,1999.738595,3,500-2000,0,0,0,1
TOX-56353,Clomazone,"2-[(2-chlorophenyl)methyl]-4,4-dimethyl-1,2-oxazolidin-3-one",54778,CC1(C)CON(Cc2ccccc2Cl)C1=O,KIEDNEWSYUYDSN-UHFFFAOYSA-N,2509.979058,4,>2000,0,0,0,0
TOX-56753,BIFENTHRIN,"(2-methyl-3-phenylphenyl)methyl 3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate",54901,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,OMFRMAHOUUJSGP-UHFFFAOYSA-N,4450.273602,4,>2000,0,0,0,0
TOX-56851,BENSULFURON-METHYL,"methyl 2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoylmethyl]benzoate",54960,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,XMQFTWRPUQYINF-UHFFFAOYSA-N,2509.951075,4,>2000,0,0,0,0
TOX-57214,Diniconazole,"1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pent-1-en-3-ol",91738,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,FBOUIAKEJMZPQG-UHFFFAOYSA-N,1999.83447,3,500-2000,0,0,0,1
TOX-58604,Hexaflumuron,"N-[[3,5-dichloro-4-(1,1,2,2-tetrafluoroethoxy)phenyl]carbamoyl]-2,6-difluorobenzamide",91741,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,RGNPBRKPHBKNKX-UHFFFAOYSA-N,1999.804836,3,500-2000,0,0,0,1
TOX-59684,Ethametsulfuron-methyl,"methyl 2-[[4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl]carbamoylsulfamoyl]benzoate",91756,CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)n1,ZINJLDJMHCUBIP-UHFFFAOYSA-N,2249.934215,4,>2000,0,0,0,0
TOX-60835,Imazamethabenz (para),4-methyl-2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)benzoic acid,3034382,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,KFEFNHNXZQYTEW-UHFFFAOYSA-N,2149.921625,4,>2000,0,0,0,0
TOX-65530,Mepanipyrim,4-methyl-N-phenyl-6-prop-1-ynylpyrimidin-2-amine,86296,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CIFWZNRJIBNXRE-UHFFFAOYSA-N,2249.909308,4,>2000,0,0,0,0
TOX-65628,Dimethomorph,,86298,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,QNBTYORWCCMPQP-UHFFFAOYSA-N,2000.190787,4,>2000,0,0,0,0
TOX-66244,Flucycloxuron,,86309,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,PCKNFPQPGUWFHO-UHFFFAOYSA-N,1999.991736,3,500-2000,0,0,0,1
TOX-66786,Bromuconazole,,3444,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,HJJVPARKXDDIQD-UHFFFAOYSA-N,2150.176759,4,>2000,0,0,0,0
TOX-67516,Difenoconazole,"1-[[2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",86173,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,BQYJATMQXGBDHF-UHFFFAOYSA-N,2150.164055,4,>2000,0,0,0,0
TOX-72475,,"[3-[(3-formamido-2-hydroxybenzoyl)amino]-8-hexyl-2,6-dimethyl-4,9-dioxo-1,5-dioxonan-7-yl] 3-methylbutanoate",12550,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,UIFFUZWRFRDZJC-UHFFFAOYSA-N,2.899825565,0,<10,1,1,1,1
TOX-72497,Trifenmorph,4-tritylmorpholine,14993,c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,ZJMLMBICUVVJDX-UHFFFAOYSA-N,999.8694769,3,500-2000,0,0,0,1
TOX-72534,DIISOPROPYL METHYLPHOSPHONATE,2-[methyl(propan-2-yloxy)phosphoryl]oxypropane,3073,CC(C)OP(C)(=O)OC(C)C,WOAFDHWYKSOANX-UHFFFAOYSA-N,1489.966924,3,500-2000,0,0,0,1
TOX-72650,MIREX,"1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane",16945,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,GVYLCNUFSHDAAW-UHFFFAOYSA-N,2399.797635,4,>2000,0,0,0,0
TOX-73209,,2-[2-(4-chlorophenyl)-2-phenylacetyl]-3-hydroxyinden-1-one,13187925,O=C1C(=C(O)C(c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc21,DTFNUCZNYWVBRK-UHFFFAOYSA-N,99.99386385,2,50-500,0,0,1,1
TOX-73666,Tetramethrin,"(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",83975,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CXBMCYHAMVGWJQ-UHFFFAOYSA-N,999.9637904,3,500-2000,0,0,0,1
TOX-73696,,3-chloro-4-methylaniline,7255,Cc1ccc(N)cc1Cl,RQKFYFNZSHWXAW-UHFFFAOYSA-N,17.99987289,1,10-50,0,1,1,1
TOX-74285,PROPAMOCARB,propyl N-[3-(dimethylamino)propyl]carbamate,32490,CCCOC(=O)NCCCN(C)C,WZZLDXDUQPOXNW-UHFFFAOYSA-N,6299.966536,4,>2000,0,0,0,0
TOX-74424,,1-[(Z)-(4-chlorophenyl)methylideneamino]-2-[(4-chlorophenyl)methylideneamino]guanidine,42106015,N=C(NN=Cc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,MOOFYEJFXBSZGE-FNMYJMHISA-N,1016.969571,3,500-2000,0,0,0,1
TOX-74928,TRICYCLAZOLE,"8-methyl-[1,2,4]triazolo[3,4-b][1,3]benzothiazole",39040,Cc1cccc2sc3nncn3c12,DQJCHOQLCLEDLL-UHFFFAOYSA-N,99.99841477,2,50-500,0,0,1,1
TOX-76716,Fenpropidin,1-[3-(4-tert-butylphenyl)-2-methylpropyl]piperidine,91694,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,MGNFYQILYYYUBS-UHFFFAOYSA-N,1900.250125,3,500-2000,0,0,0,1
TOX-76771,Diethofencarb,"propan-2-yl N-(3,4-diethoxyphenyl)carbamate",91742,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,LNJNFVJKDJYTEU-UHFFFAOYSA-N,2249.957918,4,>2000,0,0,0,0
TOX-76840,Haloxyfop-etotyl,2-ethoxyethyl 2-[4-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]oxyphenoxy]propanoate,91743,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,MIJLZGZLQLAQCM-UHFFFAOYSA-N,2149.950439,4,>2000,0,0,0,0
TOX-77130,Cinmethylin,1-methyl-2-[(2-methylphenyl)methoxy]-4-propan-2-yl-7-oxabicyclo[2.2.1]heptane,188653,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,QMTNOLKHSWIQBE-UHFFFAOYSA-N,5619.91808,4,>2000,0,0,0,0
TOX-77136,,"2-(N-ethoxy-C-ethylcarbonimidoyl)-5-(2,4,6-trimethylphenyl)cyclohexane-1,3-dione",54546894,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,ZHDPLQKJJVUBDP-UHFFFAOYSA-N,3019.633319,4,>2000,0,0,0,0
TOX-77791,,"4,6-dimethyl-N-[(E)-1-(2-methylphenyl)ethylideneamino]pyrimidin-2-amine",5484248,C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,GOWLARCWZRESHU-QGOAFFKASA-N,291.9919633,2,50-500,0,0,1,1
TOX-78132,Flocoumafen,"4-hydroxy-3-[3-[4-[[4-(trifluoromethyl)phenyl]methoxy]phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]chromen-2-one",54698175,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,KKBGNYHHEIAGOH-UHFFFAOYSA-N,99.99023142,2,50-500,0,0,1,1
TOX-79452,Cadusafos,2-[butan-2-ylsulfanyl(ethoxy)phosphoryl]sulfanylbutane,91752,CCOP(=O)(SC(C)CC)SC(C)CC,KXRPCFINVWWFHQ-UHFFFAOYSA-N,230.0000001,2,50-500,0,0,1,1
