TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory,tox10,tox50,tox500,tox2000
TOX-47852,,2-[4-[(3-oxo-1-benzofuran-2-ylidene)methyl]phenoxy]acetic acid,3053617,O=C(O)COc1ccc(C=C2Oc3ccccc3C2=O)cc1,MNAUWUREZLVTHW-UHFFFAOYSA-N,499.9864991,2,50-500,0,0,1,1
TOX-47851,,2-[2-[(3-oxo-1-benzofuran-2-ylidene)methyl]phenoxy]acetic acid,3053616,O=C(O)COc1ccccc1C=C1Oc2ccccc2C1=O,HJLMSNFLBHGZPZ-UHFFFAOYSA-N,499.9864991,2,50-500,0,0,1,1
TOX-47850,,4-[(3-oxo-1-benzofuran-2-ylidene)methyl]benzoic acid,3053615,O=C(O)c1ccc(C=C2Oc3ccccc3C2=O)cc1,XNNJPMYNORHKRV-UHFFFAOYSA-N,499.9962446,2,50-500,0,0,1,1
TOX-47831,,1-(2-methoxyphenoxy)propan-2-ylhydrazine,51011,COc1ccccc1OCC(C)NN,SEWBSIVHRBFVIR-UHFFFAOYSA-N,350.0000001,2,50-500,0,0,1,1
TOX-47830,,2-(4-methoxyphenoxy)ethylhydrazine,51005,COc1ccc(OCCNN)cc1,NFTZJUYCGCVPKX-UHFFFAOYSA-N,249.9958839,2,50-500,0,0,1,1
TOX-47824,,"2-(1,3-benzodioxol-5-yloxy)ethylhydrazine",50985,NNCCOc1ccc2c(c1)OCO2,JEOALSZROXTMBX-UHFFFAOYSA-N,249.9923552,2,50-500,0,0,1,1
TOX-47816,Traboxopine,"3-(3-chlorobenzo[d][1,3,6]benzodioxazocin-5-yl)-N,N,2-trimethylpropan-1-amine",129812,CC(CN(C)C)CN1c2ccccc2OCOc2ccc(Cl)cc21,SQODSURYUNVIBL-UHFFFAOYSA-N,239.9598682,2,50-500,0,0,1,1
TOX-47862,,2-[3-[(3-oxo-1-benzofuran-2-ylidene)methyl]phenoxy]acetic acid,3053626,O=C(O)COc1cccc(C=C2Oc3ccccc3C2=O)c1,WQCQIZYGGMHWOQ-UHFFFAOYSA-N,499.9864991,2,50-500,0,0,1,1
TOX-47893,,1-methyl-1-azoniabicyclo[2.2.2]octane,155481,C[N+]12CCC(CC1)CC2,MFQQHFRKVCFEBQ-UHFFFAOYSA-N,333.9920618,2,50-500,0,0,1,1
TOX-47807,FLUCYTHRINATE,[cyano-(3-phenoxyphenyl)methyl] 2-[4-(difluoromethoxy)phenyl]-3-methylbutanoate,50980,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,GBIHOLCMZGAKNG-UHFFFAOYSA-N,76.00521846,2,50-500,0,0,1,1
TOX-48070,,"8-chloro-2-[(2-chlorophenyl)methyl]-3-methyl-4-phenyl-3,4-dihydro-1H-[1]benzothiolo[3,2-c]pyridine",3053926,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1ccccc1Cl,XANKFZCLLLNKMH-UHFFFAOYSA-N,399.9790158,2,50-500,0,0,1,1
TOX-48077,,"8-chloro-3-methyl-4-phenyl-2-(pyridin-3-ylmethyl)-3,4-dihydro-1H-[1]benzothiolo[3,2-c]pyridine",3053942,CC1C(c2ccccc2)c2sc3ccc(Cl)cc3c2CN1Cc1cccnc1,OFZKPBIQRKKPLS-UHFFFAOYSA-N,400.0335831,2,50-500,0,0,1,1
TOX-47468,,tert-butyl (3Z)-3-[(6-methylpyridazin-3-yl)hydrazinylidene]butanoate,6410555,C/C(CC(=O)OC(C)(C)C)=N\Nc1ccc(C)nn1,TWJIVZPKDMZUFW-GDNBJRDFSA-N,149.9948927,2,50-500,0,0,1,1
TOX-47854,,3-[3-[(3-oxo-1-benzofuran-2-ylidene)methyl]phenoxy]propanoic acid,3053619,O=C(O)CCOc1cccc(C=C2Oc3ccccc3C2=O)c1,QQUQNQBOPOYPKD-UHFFFAOYSA-N,499.9919436,2,50-500,0,0,1,1
TOX-47466,,(4Z)-4-[(6-morpholin-4-ylpyridazin-3-yl)hydrazinylidene]pentanoic acid,6410554,C/C(CCC(=O)O)=N\Nc1ccc(N2CCOCC2)nn1,LLFGGVHGZKSKQJ-UVTDQMKNSA-N,149.9964205,2,50-500,0,0,1,1
TOX-47479,Cyprofuram,N-(3-chlorophenyl)-N-(2-oxooxolan-3-yl)cyclopropanecarboxamide,50590,O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,KRZUZYJEQBXUIN-UHFFFAOYSA-N,295.9968256,2,50-500,0,0,1,1
TOX-47520,,ethyl 5-amino-1-(6-hydrazinylpyridazin-3-yl)pyrazole-4-carboxylate,6410563,CCOC(=O)c1cnn(-c2ccc(NN)nn2)c1N,BLZRSIZOVMQGNA-UHFFFAOYSA-N,249.9990504,2,50-500,0,0,1,1
TOX-47519,,5-amino-1-(6-hydrazinylpyridazin-3-yl)pyrazole-4-carbonitrile,6410562,N#Cc1cnn(-c2ccc(NN)nn2)c1N,GOCBHPRBDLTXHP-UHFFFAOYSA-N,199.9925996,2,50-500,0,0,1,1
TOX-49908,,"4-[2-(methylamino)ethyl]-3,4-dihydro-2H-thiopyrano[2,3-b]indole-9-carboxylic acid",3056147,CNCCC1CCSc2c1c1ccccc1n2C(=O)O,CDRVDLZKGVAWKH-UHFFFAOYSA-N,175.0072317,2,50-500,0,0,1,1
TOX-49958,,9-cyclohexyl-2-propoxypurin-6-amine,51814,CCCOc1nc(N)c2ncn(C3CCCCC3)c2n1,HCCZHQLKTDQYBT-UHFFFAOYSA-N,459.9899761,2,50-500,0,0,1,1
TOX-53769,,2-methyl-3-[3-(trifluoromethyl)phenyl]but-2-enamide,53646,CC(C(N)=O)=C(C)c1cccc(C(F)(F)F)c1,VTXRTWRNDAIGFQ-UHFFFAOYSA-N,346.3987675,2,50-500,0,0,1,1
TOX-53008,,"13-chloro-4-ethyl-1,4-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-9(16),10(15),11,13-tetraene",3059043,CCN1CCn2c3c(c4ccc(Cl)cc42)CCCC31,XAJPMNBFURMMGN-UHFFFAOYSA-N,499.9909023,2,50-500,0,0,1,1
TOX-52746,,"ethyl 4-(2-propan-2-ylidenehydrazinyl)-5,6,12-triazatricyclo[7.2.1.02,7]dodeca-2,4,6-triene-12-carboxylate",3058733,CCOC(=O)N1C2CCC1c1cc(NN=C(C)C)nnc1C2,PMRNCKOHGYYFOG-UHFFFAOYSA-N,299.9940663,2,50-500,0,0,1,1
TOX-52698,,"1-(4,5,10-trihydroxyanthracen-9-yl)butan-1-one",54440883,CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,WNZTVJPZHIBPMT-UHFFFAOYSA-N,138.9896801,2,50-500,0,0,1,1
TOX-52619,,"5,15-dimethoxy-10-prop-2-enyl-10-azatetracyclo[7.7.1.01,12.02,7]heptadeca-2(7),3,5,12,15-pentaen-14-one",3058537,C=CCN1CC2=CC(=O)C(OC)=CC23CC1Cc1cc(OC)ccc13,OKIKJYQZVXJIDU-UHFFFAOYSA-N,399.9774758,2,50-500,0,0,1,1
TOX-47521,,5-amino-1-(6-hydrazinylpyridazin-3-yl)-3-methylpyrazole-4-carbonitrile,6410564,Cc1nn(-c2ccc(NN)nn2)c(N)c1C#N,MTBITUFRBVIBHL-UHFFFAOYSA-N,199.9956568,2,50-500,0,0,1,1
TOX-52618,,"5,15-dimethoxy-10-(3-methylbut-2-enyl)-10-azatetracyclo[7.7.1.01,12.02,7]heptadeca-2(7),3,5,12,15-pentaen-14-one",3058535,COC1=CC23CC(Cc4cc(OC)ccc42)N(CC=C(C)C)CC3=CC1=O,SNONAJZAPFWLBZ-UHFFFAOYSA-N,400.0295506,2,50-500,0,0,1,1
TOX-52616,,"4,5,15-trimethoxy-10-prop-2-enyl-10-azatetracyclo[7.7.1.01,12.02,7]heptadeca-2,4,6,12,15-pentaen-14-one",3058532,C=CCN1CC2=CC(=O)C(OC)=CC23CC1Cc1cc(OC)c(OC)cc13,CARXTSQTVCYSLL-UHFFFAOYSA-N,399.9510129,2,50-500,0,0,1,1
TOX-52615,,"18-methoxy-5,7-dioxa-13-azapentacyclo[10.7.1.01,15.02,10.04,8]icosa-2,4(8),9,15,18-pentaen-17-one",3058528,COC1=CC23CC(Cc4cc5c(cc42)OCO5)NCC3=CC1=O,REXHYCRVBXIMFJ-UHFFFAOYSA-N,399.9524631,2,50-500,0,0,1,1
TOX-52614,,"4-[[(6,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl)amino]methyl]cyclohexa-3,5-diene-1,2-dione",3058522,COc1cc2c(cc1OC)CC(NCC1=CC(=O)C(=O)C=C1)CC2,INLUNVFXYQRGLN-UHFFFAOYSA-N,400.0244365,2,50-500,0,0,1,1
TOX-52612,,1-(4-chlorophenyl)propylhydrazine,3058517,CCC(NN)c1ccc(Cl)cc1,KSVGNPQMNDMHSF-UHFFFAOYSA-N,399.9783396,2,50-500,0,0,1,1
TOX-52610,,6-[2-(diethylamino)ethoxy]-N-(2-methoxyphenyl)pyridine-3-carboxamide,3058513,CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2OC)cn1,RESCZQZSCXACMR-UHFFFAOYSA-N,499.9606901,2,50-500,0,0,1,1
TOX-52607,,"3-methyl-5-phenyl-1,3-oxazolidin-2-imine",3058501,CN1CC(c2ccccc2)OC1=N,PINRUEQFGKWBTO-UHFFFAOYSA-N,59.99693563,2,50-500,0,0,1,1
TOX-52603,,"1-(3-chlorophenyl)-1,5,6,7,8,8a-hexahydro-[1,3]oxazolo[3,4-a]pyridin-3-imine",21153558,N=C1OC(c2cccc(Cl)c2)C2CCCCN12,WTDHXMRJXNNGEL-UHFFFAOYSA-N,55.9979898,2,50-500,0,0,1,1
TOX-52596,,"1-phenyl-3,5,6,7,8,8a-hexahydro-1H-[1,3]oxazolo[3,4-a]pyridin-3-amine",74935374,NC1OC(c2ccccc2)C2CCCCN12,WRVXIABJQXZKIL-UHFFFAOYSA-N,119.9945029,2,50-500,0,0,1,1
TOX-52592,,1-(4-phenoxyphenyl)ethylhydrazine,53240,CC(NN)c1ccc(Oc2ccccc2)cc1,RQEHSPISSAESFT-UHFFFAOYSA-N,399.991239,2,50-500,0,0,1,1
TOX-52617,,"10-(cyclopropylmethyl)-4,5,15-trimethoxy-10-azatetracyclo[7.7.1.01,12.02,7]heptadeca-2,4,6,12,15-pentaen-14-one",3058534,COC1=CC23CC(Cc4cc(OC)c(OC)cc42)N(CC2CC2)CC3=CC1=O,PFNZYEXYHSTRIC-UHFFFAOYSA-N,400.0293599,2,50-500,0,0,1,1
TOX-47522,,5-amino-1-(6-hydrazinylpyridazin-3-yl)pyrazole-4-carboxamide,100695,NNc1ccc(-n2ncc(C(N)=O)c2N)nn1,KZUYOYNZAPIJHA-UHFFFAOYSA-N,149.9980788,2,50-500,0,0,1,1
TOX-47527,,4-butan-2-yl-2-[2-(dimethylamino)ethyl]phenol,3053273,CCC(C)c1ccc(O)c(CCN(C)C)c1,MTJOZEKFPWZGCS-UHFFFAOYSA-N,436.9921028,2,50-500,0,0,1,1
TOX-47555,,"methyl 10-[7-hydroxy-4-methyl-7-(1-methyl-2,4-dioxopyrrolidin-3-ylidene)hepta-3,5-dien-2-yl]-3,5,9-trimethyl-7-oxo-4,11,12-trioxatricyclo[6.3.1.01,5]dodecane-2-carboxylate",74088341,COC(=O)C1C(C)OC2(C)CC(=O)C3OC12OC(C(C)C=C(C)C=CC(=O)C1=C(O)CN(C)C1=O)C3C,GJDWUPRATYQDKW-UHFFFAOYSA-N,90.00434727,2,50-500,0,0,1,1
TOX-47463,,(6Z)-6-[(6-chloropyridazin-3-yl)hydrazinylidene]heptanoic acid,6410551,C/C(CCCCC(=O)O)=N\Nc1ccc(Cl)nn1,XWSYWQPRILYRRJ-JYRVWZFOSA-N,199.9926122,2,50-500,0,0,1,1
TOX-47462,,(4Z)-4-[(6-chloropyridazin-3-yl)hydrazinylidene]pentanoic acid,5374201,C/C(CCC(=O)O)=N\Nc1ccc(Cl)nn1,DDWRIJPSKSVNSJ-WDZFZDKYSA-N,149.9962913,2,50-500,0,0,1,1
TOX-47461,,cyclohexyl (3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanoate,6410550,C/C(CC(=O)OC1CCCCC1)=N\Nc1ccc(Cl)nn1,AKHGKZWAWZSUTL-YBEGLDIGSA-N,199.9967822,2,50-500,0,0,1,1
TOX-47460,,octyl (3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanoate,6410549,CCCCCCCCOC(=O)C/C(C)=N/Nc1ccc(Cl)nn1,HPGBRSGGQCAFBZ-AQTBWJFISA-N,199.9677284,2,50-500,0,0,1,1
TOX-47459,,tert-butyl (3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanoate,6410548,C/C(CC(=O)OC(C)(C)C)=N\Nc1ccc(Cl)nn1,PIFRYIWGSWDUDE-ZSOIEALJSA-N,199.9950831,2,50-500,0,0,1,1
TOX-47458,,propan-2-yl (3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanoate,6410547,C/C(CC(=O)OC(C)C)=N\Nc1ccc(Cl)nn1,QDMFZPCVDGKPBV-JYRVWZFOSA-N,249.9907652,2,50-500,0,0,1,1
TOX-47457,,propyl (3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanoate,6410546,CCCOC(=O)C/C(C)=N/Nc1ccc(Cl)nn1,VLQIETABXVBYDB-JYRVWZFOSA-N,199.9926122,2,50-500,0,0,1,1
TOX-47474,,(3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanamide,6410560,C/C(CC(N)=O)=N\Nc1ccc(Cl)nn1,BMMOORAJRAFRTF-WZUFQYTHSA-N,199.9956072,2,50-500,0,0,1,1
TOX-47511,,(3-ethyl-4-nitrophenyl) dimethyl phosphate,3053255,CCc1cc(OP(=O)(OC)OC)ccc1[N+](=O)[O-],YLUBADVYIDRHNX-UHFFFAOYSA-N,190.9951417,2,50-500,0,0,1,1
TOX-47673,,N-[2-(4-chlorophenoxy)-2-methylpropyl]pyridine-3-carboxamide,3053393,CC(C)(CNC(=O)c1cccnc1)Oc1ccc(Cl)cc1,YCVYWVVILQKISD-UHFFFAOYSA-N,499.9885157,2,50-500,0,0,1,1
TOX-47609,,2-(2-methylphenoxy)ethylhydrazine,17446,Cc1ccccc1OCCNN,BUGCVJPDUIVJBL-UHFFFAOYSA-N,249.9939842,2,50-500,0,0,1,1
TOX-47672,,2-(4-chlorophenoxy)-2-methylpropan-1-amine,3053392,CC(C)(CN)Oc1ccc(Cl)cc1,VGROYBHHIYOVMO-UHFFFAOYSA-N,299.9984978,2,50-500,0,0,1,1
TOX-47650,Nocamycin I,"methyl 10-[7-(2,4-dioxopyrrolidin-3-ylidene)-7-hydroxy-4-methylhepta-3,5-dien-2-yl]-3,5,9-trimethyl-7-oxo-4,11,12-trioxatricyclo[6.3.1.01,5]dodecane-2-carboxylate",74088343,COC(=O)C1C(C)OC2(C)CC(=O)C3OC12OC(C(C)C=C(C)C=CC(=O)C1=C(O)CNC1=O)C3C,DTURANKMSHIDDI-UHFFFAOYSA-N,279.9733094,2,50-500,0,0,1,1
TOX-47618,,"2-(2,5-dimethoxyphenoxy)ethylhydrazine",3053307,COc1ccc(OC)c(OCCNN)c1,FAKMMSUDCNHZGN-UHFFFAOYSA-N,125.0005889,2,50-500,0,0,1,1
TOX-47617,,"2-(2,4-dimethoxyphenoxy)ethylhydrazine",3053305,COc1ccc(OCCNN)c(OC)c1,SRPIPPJFWIUYMH-UHFFFAOYSA-N,400.001885,2,50-500,0,0,1,1
TOX-47616,,2-(4-chlorophenoxy)ethylhydrazine,3053303,NNCCOc1ccc(Cl)cc1,VFIIPEQXYJLYCV-UHFFFAOYSA-N,299.9967852,2,50-500,0,0,1,1
TOX-47613,,"2-(3,4-dimethoxyphenoxy)ethylhydrazine",3053295,COc1ccc(OCCNN)cc1OC,NUBADGXLSPHOOZ-UHFFFAOYSA-N,90.0004241,2,50-500,0,0,1,1
TOX-47610,,1-phenoxybutan-2-ylhydrazine,50857,CCC(COc1ccccc1)NN,HOZBEUZBCGCVLS-UHFFFAOYSA-N,199.9988905,2,50-500,0,0,1,1
TOX-47608,,"2-(3,4,5-trimethoxyphenoxy)ethylhydrazine",50848,COc1cc(OCCNN)cc(OC)c1OC,OXWADSOLUWREPE-UHFFFAOYSA-N,399.9917448,2,50-500,0,0,1,1
TOX-47517,,1-[2-(benzenesulfinyl)ethyl]azepane,3053264,O=S(CCN1CCCCCC1)c1ccccc1,PYFORLABUVESHK-UHFFFAOYSA-N,479.9904537,2,50-500,0,0,1,1
TOX-47607,,"2-(3,5-dimethylphenoxy)ethylhydrazine",50846,Cc1cc(C)cc(OCCNN)c1,ZXLLQXPDBVUNBP-UHFFFAOYSA-N,249.9986131,2,50-500,0,0,1,1
TOX-47464,,tert-butyl (4Z)-4-[(6-chloropyridazin-3-yl)hydrazinylidene]pentanoate,6410552,C/C(CCC(=O)OC(C)(C)C)=N\Nc1ccc(Cl)nn1,HGEHKLOUMMOGOO-DHDCSXOGSA-N,99.99866131,2,50-500,0,0,1,1
TOX-47455,,ethyl (5Z)-5-[(6-chloropyridazin-3-yl)hydrazinylidene]hexanoate,6410544,CCOC(=O)CCC/C(C)=N/Nc1ccc(Cl)nn1,FNRBKDZTXCZGOE-ZROIWOOFSA-N,149.9963126,2,50-500,0,0,1,1
TOX-47454,,methyl (3Z)-3-[(6-chloropyridazin-3-yl)hydrazinylidene]butanoate,6410543,COC(=O)C/C(C)=N/Nc1ccc(Cl)nn1,SSLQAOLIXOHLRZ-WDZFZDKYSA-N,199.9950548,2,50-500,0,0,1,1
TOX-47453,,ethyl (3Z)-3-(pyridazin-3-ylhydrazinylidene)butanoate,6410542,CCOC(=O)C/C(C)=N/Nc1cccnn1,IXJKOCSOIHJXDA-WQLSENKSSA-N,149.9946008,2,50-500,0,0,1,1
TOX-47350,,"5-phenyl-3-prop-2-enoxy-1,2,4-triazine",3053045,C=CCOc1nncc(-c2ccccc2)n1,OMSTUZAGATUSPG-UHFFFAOYSA-N,299.9859314,2,50-500,0,0,1,1
TOX-47349,,"3-methoxy-5-(4-methoxyphenyl)-1,2,4-triazine",3053044,COc1ccc(-c2cnnc(OC)n2)cc1,HUUJMFKKRHATAD-UHFFFAOYSA-N,299.9889517,2,50-500,0,0,1,1
TOX-47348,,"5-(4-bromophenyl)-3-methoxy-1,2,4-triazine",3053043,COc1nncc(-c2ccc(Br)cc2)n1,WNRBFQYQJXQZTK-UHFFFAOYSA-N,299.9909805,2,50-500,0,0,1,1
TOX-47347,,"5-(4-methoxyphenyl)-3-methylsulfanyl-1,2,4-triazine",3053042,COc1ccc(-c2cnnc(SC)n2)cc1,ZLYZUYMSZPFXIK-UHFFFAOYSA-N,299.9922844,2,50-500,0,0,1,1
TOX-47346,,"5-(4-bromophenyl)-3-methylsulfanyl-1,2,4-triazine",3053041,CSc1nncc(-c2ccc(Br)cc2)n1,OQIKZKFDJPUHKU-UHFFFAOYSA-N,299.9936207,2,50-500,0,0,1,1
TOX-47345,,"5-(2,4-difluorophenyl)-3-methylsulfanyl-1,2,4-triazine",3053040,CSc1nncc(-c2ccc(F)cc2F)n1,HDNGATKOTVYSAC-UHFFFAOYSA-N,178.0000001,2,50-500,0,0,1,1
TOX-47344,,"5-cyclopropyl-3-methoxy-1,2,4-triazine",3053039,COc1nncc(C2CC2)n1,BGCPJNDJZNEUQX-UHFFFAOYSA-N,300.0019849,2,50-500,0,0,1,1
TOX-47343,,"4-[4-(3-methylsulfanyl-1,2,4-triazin-5-yl)phenyl]morpholine",3053038,CSc1nncc(-c2ccc(N3CCOCC3)cc2)n1,KNNFEOWMRYYKOO-UHFFFAOYSA-N,299.993758,2,50-500,0,0,1,1
TOX-47342,,"5-(3,4-dimethoxyphenyl)-3-methoxy-1,2,4-triazine",3053037,COc1nncc(-c2ccc(OC)c(OC)c2)n1,WBFFJDMOZXSWFZ-UHFFFAOYSA-N,299.995147,2,50-500,0,0,1,1
TOX-47351,,"5,6-bis(4-chlorophenyl)-3-methylsulfanyl-1,2,4-triazine",3053046,CSc1nnc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)n1,FQMZGTBMIZKLPL-UHFFFAOYSA-N,299.950037,2,50-500,0,0,1,1
TOX-47341,,"5-cyclopropyl-3-methylsulfanyl-1,2,4-triazine",3053036,CSc1nncc(C2CC2)n1,YEXGZTRYYPXSAQ-UHFFFAOYSA-N,315.986773,2,50-500,0,0,1,1
TOX-47360,,"3-methylsulfanyl-5-naphthalen-1-yl-1,2,4-triazine",3053055,CSc1nncc(-c2cccc3ccccc23)n1,RFANJLCAJKZNBS-UHFFFAOYSA-N,299.988158,2,50-500,0,0,1,1
TOX-47361,,"5-(4-methylphenyl)-3-methylsulfanyl-1,2,4-triazine",3053056,CSc1nncc(-c2ccc(C)cc2)n1,SBIGNNZSPFBXIC-UHFFFAOYSA-N,299.9903357,2,50-500,0,0,1,1
TOX-47371,,"4-[4-(3-methoxy-1,2,4-triazin-5-yl)phenyl]morpholine",3053066,COc1nncc(-c2ccc(N3CCOCC3)cc2)n1,CZILVVMDXMUXKU-UHFFFAOYSA-N,299.9911863,2,50-500,0,0,1,1
TOX-47452,,ethyl (2Z)-2-[(6-chloropyridazin-3-yl)hydrazinylidene]cyclohexane-1-carboxylate,6410541,CCOC(=O)C1CCCC/C1=N\Nc1ccc(Cl)nn1,ABKKCZNUVCVETD-GDNBJRDFSA-N,299.9919124,2,50-500,0,0,1,1
TOX-47451,,N-(cyclohexylideneamino)-6-morpholin-4-ylpyridazin-3-amine,3053197,c1cc(N2CCOCC2)nnc1NN=C1CCCCC1,JCEBXSUFUCRSGW-UHFFFAOYSA-N,99.99782105,2,50-500,0,0,1,1
TOX-47450,,"N-[(1,7,7-trimethyl-2-bicyclo[2.2.1]heptanylidene)amino]pyridazin-3-amine",3053196,CC12CCC(CC1=NNc1cccnn1)C2(C)C,AFOHMMDPNJDFGN-UHFFFAOYSA-N,299.9975442,2,50-500,0,0,1,1
TOX-47384,,11-(dimethylamino)-1-phenylundec-10-yn-1-one,3053078,CN(C)C#CCCCCCCCCC(=O)c1ccccc1,QZSBOQNHVGSMFL-UHFFFAOYSA-N,399.9565567,2,50-500,0,0,1,1
TOX-47383,,11-(dimethylamino)-1-(4-fluorophenyl)undec-10-yn-1-one,3053077,CN(C)C#CCCCCCCCCC(=O)c1ccc(F)cc1,IMHCVVBAIBQFSR-UHFFFAOYSA-N,439.9695471,2,50-500,0,0,1,1
TOX-47380,,"5,6-bis(3,4-dimethoxyphenyl)-3-methylsulfanyl-1,2,4-triazine",3053073,COc1ccc(-c2nnc(SC)nc2-c2ccc(OC)c(OC)c2)cc1OC,NWTTWOYCQUPIDT-UHFFFAOYSA-N,300.0210279,2,50-500,0,0,1,1
TOX-47358,,"3-methoxy-5-thiophen-2-yl-1,2,4-triazine",3053053,COc1nncc(-c2cccs2)n1,LKQDEJAUWKNZLA-UHFFFAOYSA-N,236.9987737,2,50-500,0,0,1,1
TOX-47352,,"5-(2,4-difluorophenyl)-3-methoxy-1,2,4-triazine",3053047,COc1nncc(-c2ccc(F)cc2F)n1,MPGHONIKSBJCLT-UHFFFAOYSA-N,177.9984048,2,50-500,0,0,1,1
TOX-47353,,"3-(4-methylphenoxy)-5,6-diphenyl-1,2,4-triazine",3053048,Cc1ccc(Oc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1,PNLPWAAKHXXCJY-UHFFFAOYSA-N,300.0017679,2,50-500,0,0,1,1
TOX-47354,,"3-ethoxy-5,6-diphenyl-1,2,4-triazine",3053049,CCOc1nnc(-c2ccccc2)c(-c2ccccc2)n1,DIYFATCYQYEDRX-UHFFFAOYSA-N,299.9924277,2,50-500,0,0,1,1
TOX-49145,,5-(4-methoxyphenoxy)pyridine-2-carboxylic acid,3055227,COc1ccc(Oc2ccc(C(=O)O)nc2)cc1,DUABAGMUALWLPS-UHFFFAOYSA-N,399.9934753,2,50-500,0,0,1,1
TOX-49143,,5-[3-(trifluoromethyl)phenoxy]pyridine-2-carboxylic acid,3055225,O=C(O)c1ccc(Oc2cccc(C(F)(F)F)c2)cn1,LPJWNGXRBZGPSI-UHFFFAOYSA-N,499.9911728,2,50-500,0,0,1,1
TOX-49140,,5-(4-chlorophenoxy)pyridine-2-carboxylic acid,55998,O=C(O)c1ccc(Oc2ccc(Cl)cc2)cn1,RXHAQWAUXWKINY-UHFFFAOYSA-N,499.9939915,2,50-500,0,0,1,1
TOX-49139,,5-(3-chloropropoxy)pyridine-2-carboxylic acid,3055221,O=C(O)c1ccc(OCCCCl)cn1,YQGKMQPCIMTPCB-UHFFFAOYSA-N,399.98887,2,50-500,0,0,1,1
TOX-49138,,5-(4-chlorobutoxy)pyridine-2-carboxylic acid,3055220,O=C(O)c1ccc(OCCCCCl)cn1,NPAUPKKDRMTHSQ-UHFFFAOYSA-N,499.9934689,2,50-500,0,0,1,1
TOX-49080,,2-cyclohexyl-1-(2-methylquinolin-4-yl)-3-phenylguanidine,51530,Cc1cc(/N=C(/Nc2ccccc2)NC2CCCCC2)c2ccccc2n1,LCDXWTNJOFQYLS-UHFFFAOYSA-N,300.0092056,2,50-500,0,0,1,1
TOX-48919,,[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-[4-[[7-(trifluoromethyl)quinolin-4-yl]amino]phenyl]methanone,3054997,O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCC(O)(c2ccc(Cl)cc2)CC1,AZWPXPDYMDKHIC-UHFFFAOYSA-N,236.973865,2,50-500,0,0,1,1
TOX-49074,,2-tert-butyl-1-(2-methylquinolin-4-yl)guanidine,51527,Cc1cc(NC(=N)NC(C)(C)C)c2ccccc2n1,LQNRXRWZHSDOSV-UHFFFAOYSA-N,99.99882978,2,50-500,0,0,1,1
TOX-49071,,"2-(2-methylquinolin-4-yl)-1-pentyl-1-(1,3-thiazol-2-yl)guanidine",51526,CCCCCN(C(=N)Nc1cc(C)nc2ccccc12)c1nccs1,VPBBWAYQGPMPLG-UHFFFAOYSA-N,400.0056578,2,50-500,0,0,1,1
TOX-49059,,"2-tert-butyl-1-(2-methylpyridin-4-yl)-3-(1,3-thiazol-2-yl)guanidine",51524,Cc1cc(/N=C(\Nc2nccs2)NC(C)(C)C)ccn1,ZXPAEVDDRPLXIK-UHFFFAOYSA-N,249.9930895,2,50-500,0,0,1,1
TOX-49057,,"2-tert-butyl-1-pyridin-4-yl-3-(1,3-thiazol-2-yl)guanidine",51521,CC(C)(C)N/C(=N/c1ccncc1)Nc1nccs1,BLBUJPGRSAVNTJ-UHFFFAOYSA-N,299.9989106,2,50-500,0,0,1,1
TOX-49044,,"phenyl(3,10,13-triazatetracyclo[11.2.2.02,12.04,9]heptadeca-4,6,8-trien-10-yl)methanone",570657,O=C(c1ccccc1)N1CC2C(Nc3ccccc31)C1CCN2CC1,OPWYHABVMQCCBC-UHFFFAOYSA-N,309.96746,2,50-500,0,0,1,1
TOX-49043,,"1-(3-acetyl-3,10,13-triazatetracyclo[11.2.2.02,12.04,9]heptadeca-4,6,8-trien-10-yl)ethanone",3055115,CC(=O)N1CC2C(C3CCN2CC3)N(C(C)=O)c2ccccc21,PSMSESDSYNREIH-UHFFFAOYSA-N,499.9984041,2,50-500,0,0,1,1
