,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
105,TOX-17426,methamidophos,[amino(methylsulfanyl)phosphoryl]oxymethane,4096,COP(N)(=O)SC,NNKVPIKMPCQWCG-UHFFFAOYSA-N,359.9948986,2,50-500
106,TOX-17959,,1-(3-chlorophenyl)piperazine,1355,Clc1cccc(N2CCNCC2)c1,VHFVKMTVMIZMIK-UHFFFAOYSA-N,0.499972036,0,<10
107,TOX-20872,Etamiphylline,"7-[2-(diethylamino)ethyl]-1,3-dimethylpurine-2,6-dione",28329,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,AWKLBIOQCIORSB-UHFFFAOYSA-N,239.9965633,2,50-500
108,TOX-24188,clenbuterol,"1-(4-amino-3,5-dichlorophenyl)-2-(tert-butylamino)ethanol",2783,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,STJMRWALKKWQGH-UHFFFAOYSA-N,0.004599917,0,<10
109,TOX-24556,,2-methoxyethylmercury(1+),31274,COCC[Hg+],LROFKEVKDYCIMM-UHFFFAOYSA-N,114.0008781,2,50-500
110,TOX-24872,xylazine,"N-(2,6-dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine",5707,Cc1cccc(C)c1NC1=NCCCS1,BPICBUSOMSTKRF-UHFFFAOYSA-N,7.999963695,0,<10
111,TOX-25015,nefopam,"5-methyl-1-phenyl-1,3,4,6-tetrahydro-2,5-benzoxazocine",4450,CN1CCOC(c2ccccc2)c2ccccc2C1,RGPDEAGGEXEMMM-UHFFFAOYSA-N,14.99970398,1,10-50
112,TOX-29164,,"7-[(2-amino-2-cyclohexa-1,4-dien-1-ylacetyl)amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",2673,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDLPVSKMFDYCOR-UHFFFAOYSA-N,4.99982828,0,<10
113,TOX-30323,Zipeprol,1-methoxy-3-[4-(2-methoxy-2-phenylethyl)piperazin-1-yl]-1-phenylpropan-2-ol,36910,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,VSTNNAYSCJQCQI-UHFFFAOYSA-N,17.99906375,1,10-50
114,TOX-30709,Buflomedil,"4-pyrrolidin-1-yl-1-(2,4,6-trimethoxyphenyl)butan-1-one",2467,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,89.33123912,2,50-500
115,TOX-36098,Pyrinuron,1-(4-nitrophenyl)-3-(pyridin-3-ylmethyl)urea,40813,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,CLKZWXHKFXZIMA-UHFFFAOYSA-N,30.99954455,1,10-50
116,TOX-37533,BRODIFACOUM,"3-[3-[4-(4-bromophenyl)phenyl]-1,2,3,4-tetrahydronaphthalen-1-yl]-4-hydroxychromen-2-one",54680676,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,VEUZZDOCACZPRY-UHFFFAOYSA-N,0.171991456,0,<10
117,TOX-39101,Pteramina,"2-[[4-[(2,4-diaminopteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",2154,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,TVZGACDUOSZQKY-UHFFFAOYSA-N,0.119994551,0,<10
118,TOX-44657,,N-[2-[[5-[(dimethylamino)methyl]furan-2-yl]methylsulfanyl]ethyl]-N'-methyl-2-nitroethanimidamide,9883333,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,SYNOVMDJYWJCON-UHFFFAOYSA-N,2.999990459,0,<10
119,TOX-53659,GLUFOSINATE,2-amino-4-[hydroxy(methyl)phosphoryl]butanoic acid,4794,CP(=O)(O)CCC(N)C(=O)O,IAJOBQBIJHVGMQ-UHFFFAOYSA-N,1850.020429,3,500-2000
120,TOX-73209,,2-[2-(4-chlorophenyl)-2-phenylacetyl]-3-hydroxyinden-1-one,13187925,O=C1C(=C(O)C(c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc21,DTFNUCZNYWVBRK-UHFFFAOYSA-N,4.999693189,0,<10
121,TOX-74133,,(3-carbamoyloxy-2-cyclohexylpropyl) carbamate,213082,NC(=O)OCC(COC(N)=O)c1ccccc1,FZTUYJOGFLNTCH-UHFFFAOYSA-N,143.5534309,2,50-500
