TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-95152,(+)-Isoboldine,"(6aS)-2,10-dimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-1,9-diol",133323.0,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(O)c3-2)CCN1C,LINHZVMHXABQLB-ZDUSSCGKSA-N,1
TOX-95153,Bracteoline,"(6aS)-2,9-dimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-1,10-diol",133322.0,COc1cc2c(cc1O)-c1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,PLEOQAHCVRVCDL-ZDUSSCGKSA-N,1
TOX-95154,(-)-Salsoline,"(1S)-7-methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-6-ol",442356.0,COc1cc2c(cc1O)CCN[C@H]2C,YTPRLBGPGZHUPD-ZETCQYMHSA-N,0
TOX-95160,,"(4aS,5aS,8aS,13aR,15aR,15bR)-10,11-dimethoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one",6604615.0,COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@H]6[C@@H]5C[C@H]43,RRKTZKIUPZVBMF-MXQHSAPPSA-N,0
TOX-95161,,"6,7-dimethoxy-2-methyl-3,4-dihydroisoquinolin-1-one",303906.0,COc1cc2c(cc1OC)C(=O)N(C)CC2,BDIZBBGNYDRCCA-UHFFFAOYSA-N,0
TOX-95166,,"[(6aS)-1,2,9,10-tetramethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-3-yl]methanol",53068.0,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(CO)c3c1[C@H](C2)N(C)CC3,FRSRMZNTUGSNRW-INIZCTEOSA-N,0
TOX-95168,BERBAMINE,"(1S,14R)-20,21,25-trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",275182.0,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,DFOCUWZXJBAUSQ-URLMMPGGSA-N,0
TOX-95169,Dehydroglaucine,"4,5,15,16-tetramethoxy-10-methyl-10-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1,3,5,7,9(17),13,15-heptaene",398788.0,COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C,RZUHGAKUNBFQJS-UHFFFAOYSA-N,1
TOX-95170,(R)-Terazosin,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-[(2R)-oxolan-2-yl]methanone",1398859.0,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC,VCKUSRYTPJJLNI-CQSZACIVSA-N,0
TOX-95180,,"4-(4-methoxyphenyl)-6-[(E)-2-(4-methoxyphenyl)ethenyl]-1,5-dimethylbicyclo[3.2.1]oct-6-en-2-one",16758959.0,COc1ccc(/C=C/C2=CC3(C)CC2(C)C(c2ccc(OC)cc2)CC3=O)cc1,PCFIXNUAXMGCOP-BJMVGYQFSA-N,0
TOX-95183,,"N-[2-(3,4-dimethoxyphenyl)ethyl]-2,2,2-trifluoro-N-[(E)-2-(4-methoxyphenyl)ethenyl]acetamide",16758985.0,COc1ccc(/C=C/N(CCc2ccc(OC)c(OC)c2)C(=O)C(F)(F)F)cc1,XLTQABBTJPHYKC-ZRDIBKRKSA-N,1
TOX-95184,,"N-[2-(3,4-dimethoxyphenyl)ethyl]-N-[(E)-2-(4-methoxyphenyl)ethenyl]pyridine-2-carboxamide",16759028.0,COc1ccc(/C=C/N(CCc2ccc(OC)c(OC)c2)C(=O)c2ccccn2)cc1,QVDMHXUBHJZRFF-DTQAZKPQSA-N,0
TOX-95185,,"N-[2-(3,4-dimethoxyphenyl)ethyl]-N-[(E)-2-(4-methoxyphenyl)ethenyl]acetamide",16758993.0,COc1ccc(/C=C/N(CCc2ccc(OC)c(OC)c2)C(C)=O)cc1,JFUHFKPBJBRVKC-ACCUITESSA-N,1
TOX-95186,,4-methoxy-N-[(E)-2-(4-methoxyphenyl)ethenyl]benzamide,16759025.0,COc1ccc(/C=C/NC(=O)c2ccc(OC)cc2)cc1,YPHPYMAYNNCAPP-VAWYXSNFSA-N,0
TOX-95188,cis-Tranilast,"2-[[(Z)-3-(3,4-dimethoxyphenyl)prop-2-enoyl]amino]benzoic acid",6604021.0,COc1ccc(/C=C\C(=O)Nc2ccccc2C(=O)O)cc1OC,NZHGWWWHIYHZNX-NTMALXAHSA-N,0
TOX-95189,,"(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",6604669.0,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@@H](CO[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O,QUQPHWDTPGMPEX-MJJMYABSSA-N,0
TOX-95190,(R)-(-)-Rolipram,(4R)-4-(3-cyclopentyloxy-4-methoxyphenyl)pyrrolidin-2-one,448055.0,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,HJORMJIFDVBMOB-LBPRGKRZSA-N,0
TOX-95191,,"[(1S,4R,5S,8R,9R)-4-(4-methoxyphenyl)-6,8,9-trimethyl-3-oxabicyclo[3.3.1]non-6-en-1-yl]methyl acetate",6604640.0,COc1ccc([C@@H]2OC[C@]3(COC(C)=O)[C@H](C)C=C(C)[C@@H]2[C@H]3C)cc1,WSCCZHJZVDZUSC-BHOULKKZSA-N,1
TOX-95192,,"[3-acetyloxy-6-[2-(4-methoxyphenyl)ethynyl]-3,6-dihydro-2H-pyran-2-yl]methyl acetate",16758834.0,COc1ccc(C#CC2C=CC(OC(C)=O)C(COC(C)=O)O2)cc1,IARJQMBKVBUOMR-UHFFFAOYSA-N,0
TOX-95193,,"[3-(3,5-dimethylphenoxy)-6-[2-(4-methoxyphenyl)ethynyl]-3,6-dihydro-2H-pyran-2-yl]methanol",16759132.0,COc1ccc(C#CC2C=CC(Oc3cc(C)cc(C)c3)C(CO)O2)cc1,JIVRVNBERPGICN-UHFFFAOYSA-N,1
TOX-95196,,"1-(2-hydroxy-4,6-dimethoxyphenyl)-3-(4-methoxyphenyl)propane-1,3-dione",12669610.0,COc1ccc(C(=O)CC(=O)c2c(O)cc(OC)cc2OC)cc1,NOGXNAXHUOQSLC-UHFFFAOYSA-N,1
TOX-95198,,"(2-acetyl-3,5-dimethoxyphenyl) 4-methoxybenzoate",9549859.0,COc1ccc(C(=O)Oc2cc(OC)cc(OC)c2C(C)=O)cc1,BEEPCCLHKSMYTD-UHFFFAOYSA-N,0
TOX-95200,,"[(2S,3S,4S)-4-hydroxy-2-[(4-methoxyphenyl)methyl]pyrrolidin-3-yl] acetate",6553911.0,COc1ccc(C[C@@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,YKJYKKNCCRKFSL-IHRRRGAJSA-N,0
TOX-95202,,6-[2-(4-methoxyphenyl)phenyl]-5-methylpiperidine-2-carboxylic acid,16758881.0,COc1ccc(-c2ccccc2C2NC(C(=O)O)CCC2C)cc1,OUYDJLDGKVKXPM-UHFFFAOYSA-N,0
TOX-95203,,"6-(4-methoxyphenyl)-8-methyl-2-(3-methylbutyl)-1,3,4,7,8,10-hexahydropyrano[4,3-c][1,6]naphthyridine",16758854.0,COc1ccc(-c2nc3c(c4c2CC(C)OC4)CN(CCC(C)C)CC3)cc1,WIMYFPKAIHZHDS-UHFFFAOYSA-N,0
TOX-95211,,(Z)-3-[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]-N-[(4-methoxyphenyl)methyl]prop-2-enamide,6603860.0,COc1ccc(CNC(=O)/C=C\c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,LBVZWEWTNUDWNS-XFFZJAGNSA-N,0
TOX-95213,,(Z)-3-(4-chlorophenyl)-N-(4-methoxyphenyl)prop-2-enamide,1628214.0,COc1ccc(NC(=O)/C=C\c2ccc(Cl)cc2)cc1,LYIXDMRSDTZYCF-WCIBSUBMSA-N,1
TOX-95214,,N-(4-methoxyphenyl)-7-phenylhept-6-ynamide,5459431.0,COc1ccc(NC(=O)CCCCC#Cc2ccccc2)cc1,AOOXPDIGHPPAHR-UHFFFAOYSA-N,1
TOX-95215,,"(6S)-6-(2-bromo-3,6-dimethoxyphenyl)-9,9-dimethyl-6,8,10,11-tetrahydro-5H-benzo[b][1,4]benzodiazepin-7-one",1019640.0,COc1ccc(OC)c([C@H]2Nc3ccccc3NC3=C2C(=O)CC(C)(C)C3)c1Br,AHTIKTYAZWVOGR-QFIPXVFZSA-N,1
TOX-95218,,4-(4-methoxyphenoxy)-5-[(E)-4-phenylbut-1-en-3-ynyl]oxolan-3-ol,16758846.0,COc1ccc(OC2C(O)COC2/C=C/C#Cc2ccccc2)cc1,LNWBWFOEZWHHBR-UXBLZVDNSA-N,0
TOX-95224,,"[3-(2-tert-butyl-4-methoxyphenoxy)-6-phenyl-3,6-dihydro-2H-pyran-2-yl]methanol",16758927.0,COc1ccc(OC2C=CC(c3ccccc3)OC2CO)c(C(C)(C)C)c1,LVONHWRLBWQDCP-UHFFFAOYSA-N,1
TOX-95225,,"1-[2-[[2-(hydroxymethyl)-6-phenyl-3,6-dihydro-2H-pyran-3-yl]oxy]-5-methoxyphenyl]ethanone",16758938.0,COc1ccc(OC2C=CC(c3ccccc3)OC2CO)c(C(C)=O)c1,VZCQXKQDISUSLN-UHFFFAOYSA-N,0
TOX-95227,,"8-[(4-methoxyphenoxy)methyl]-2-(2-phenoxyethyl)-6-phenyl-1,3,4,7,8,10-hexahydropyrano[4,3-c][1,6]naphthyridine",16758858.0,COc1ccc(OCC2Cc3c(-c4ccccc4)nc4c(c3CO2)CN(CCOc2ccccc2)CC4)cc1,RFICEULJUUXYDG-UHFFFAOYSA-N,0
TOX-95228,,"5-(4-bromophenyl)-3-[(4-methoxyphenoxy)methyl]-6-methyl-3,4,4a,5,6,7,8,8a-octahydroisochromen-1-one",16758915.0,COc1ccc(OCC2CC3C(CCC(C)C3c3ccc(Br)cc3)C(=O)O2)cc1,DASPNFPAYWMMHI-UHFFFAOYSA-N,0
TOX-95233,,"[(1S,4aR,10aR)-6-methoxy-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthren-1-yl]methanol",6540914.0,COc1ccc2c(c1)[C@]1(C)CCC[C@](C)(CO)[C@@H]1CC2,HMPJUDGZKICNFY-KSZLIROESA-N,1
TOX-95234,,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]-1-morpholin-4-ylethanone,2415.0,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,BJSDNVVWJYDOLK-UHFFFAOYSA-N,0
TOX-95245,,"(6aR)-1,2,10-trimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-11-ol",688162.0,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3,QELDJEKNFOQJOY-CYBMUJFWSA-N,0
TOX-95252,,"8-methoxy-11H-indeno[1,2-b]quinoline",5459519.0,COc1ccc2nc3c(cc2c1)Cc1ccccc1-3,VRSUDBJGROIBQJ-UHFFFAOYSA-N,1
TOX-95254,,"6-(3-methoxyphenyl)-2,7-dimethyl-3-propan-2-yl-3,6,7,8,9,9a-hexahydropyrido[1,2-a]pyrazine-1,4-dione",16758896.0,COc1cccc(C2C(C)CCC3C(=O)N(C)C(C(C)C)C(=O)N32)c1,ZIOZMDKTTONQRO-UHFFFAOYSA-N,0
TOX-95255,,6-(3-methoxyphenyl)-5-methylpiperidine-2-carboxylic acid,16758880.0,COc1cccc(C2NC(C(=O)O)CCC2C)c1,CRKCCDXSEZAOII-UHFFFAOYSA-N,0
TOX-95258,,"(7S,9R)-7-[(2R,4S,5R,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",3246521.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,AOJJSUZBOXZQNB-ZRGDBVEMSA-N,0
TOX-95260,,"4-(2-methoxyphenyl)-6-[(E)-2-(2-methoxyphenyl)ethenyl]-1,5-dimethylbicyclo[3.2.1]oct-6-en-2-one",16758961.0,COc1ccccc1/C=C/C1=CC2(C)CC1(C)C(c1ccccc1OC)CC2=O,ITPVSPCXOWPOBG-BUHFOSPRSA-N,1
TOX-95262,,2-[(2S)-1-(1H-benzimidazol-2-yl)-3-(2-methoxyphenyl)propan-2-yl]-1H-benzimidazole,1099876.0,COc1ccccc1C[C@@H](Cc1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,FQFJIJMMCVBRBL-KRWDZBQOSA-N,1
TOX-95264,,N-[(2-methoxyphenyl)methyl]-6-[2-(trifluoromethyl)phenyl]pyrimidin-4-amine,3233293.0,COc1ccccc1CNc1cc(-c2ccccc2C(F)(F)F)ncn1,SYHGSAMYWDHRJC-UHFFFAOYSA-N,1
TOX-95267,,"7,14-bis[4-(3-methoxyprop-1-ynyl)phenyl]-6,13-dimethyl-1,8-diazatricyclo[8.4.0.03,8]tetradecane-2,9-dione",16758887.0,COCC#Cc1ccc(C2C(C)CCC3C(=O)N4C(CCC(C)C4c4ccc(C#CCOC)cc4)C(=O)N32)cc1,RWKHXLWNDKZCNK-UHFFFAOYSA-N,0
TOX-95270,,"2-methoxy-1-[2-(1,3-thiazol-2-ylmethyl)-2,7-diazaspiro[3.5]nonan-7-yl]ethanone",3234517.0,COCC(=O)N1CCC2(CC1)CN(Cc1nccs1)C2,IZHCQDBRKBFJOQ-UHFFFAOYSA-N,0
TOX-95274,,"methyl (2R,3R,6R)-4-benzoyl-3-benzyl-9-(2-methoxyethyl)-10-(pyrrolidine-1-carbonyl)-4,9-diazatricyclo[6.3.0.02,6]undeca-1(8),10-diene-3-carboxylate",3247131.0,COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccccc3)(C(=O)OC)[C@@H]21,SVMVGSYJVLWQIE-FSBXTFKPSA-N,1
TOX-95279,,"(1S,2S)-2-[(S)-(diphenylphosphorylamino)-phenylmethyl]-N-(2-methoxyethyl)cyclopropane-1-carboxamide",3247326.0,COCCNC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,GDOQUJVIGLIHIZ-CCDWMCETSA-N,0
TOX-95286,(R)-nimodipine,"3-O-(2-methoxyethyl) 5-O-propan-2-yl (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",157132.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,UIAGMCDKSXEBJQ-LJQANCHMSA-N,1
TOX-95288,,"(1R,2R)-2-[(R)-(diphenylphosphorylamino)-phenylmethyl]-N-[(4-methylsulfonylphenyl)methyl]cyclopropane-1-carboxamide",3247309.0,CS(=O)(=O)c1ccc(CNC(=O)[C@@H]2C[C@H]2[C@@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,JCYOTGCARHLRLS-OCBJUFRSSA-N,0
TOX-95292,,"[[[(2R,3S,4S,5S)-5-(6-amino-2-methylsulfanylpurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] phosphate",6604806.0,CSc1nc(N)c2ncn([C@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H]3O)c2n1,XNOBOKJVOTYSJV-KMPDEGCQSA-J,0
TOX-95293,,"(8R,9R,10S,13R,14S,17S)-10,13-dimethyl-17-[2-(6-methylsulfanylpurin-9-yl)acetyl]-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",3246384.0,CSc1ncnc2c1ncn2CC(=O)[C@H]1CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@@]12C,ROIIRSXXBFLNGZ-UNJWCXSOSA-N,0
TOX-95301,,"(E)-2-cyano-3-(3,4-dihydroxyphenyl)-N-phenylprop-2-enamide",5328771.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,HKHOVJYOELRGMV-XYOKQWHBSA-N,0
TOX-95302,,"(E)-N-benzyl-2-cyano-3-(3,4-dihydroxyphenyl)prop-2-enamide",5328779.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,TUCIOBMMDDOEMM-RIYZIHGNSA-N,0
TOX-95310,,"(5R)-9-[3,5-bis(trifluoromethyl)benzoyl]-N-(3-cyanophenyl)-2,9-diazaspiro[4.5]decane-2-carboxamide",3234312.0,N#Cc1cccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3)C2)c1,VYEPZGUWUJGSSC-HSZRJFAPSA-N,0
TOX-95311,,3-[phenylmethoxy(3-phenylprop-2-ynyl)amino]propanenitrile,16759100.0,N#CCCN(CC#Cc1ccccc1)OCc1ccccc1,XPHXVNDGMVDMQN-UHFFFAOYSA-N,1
TOX-95313,,"(2R,3S)-2-amino-3-hydroxybutanedioic acid",6603868.0,N[C@@H](C(=O)O)[C@H](O)C(=O)O,YYLQUHNPNCGKJQ-NCGGTJAESA-N,0
TOX-95314,,2-[[(2S)-2-amino-3-(1H-indol-3-yl)propanoyl]amino]acetic acid,97054.0,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,UYKREHOKELZSPB-JTQLQIEISA-N,0
TOX-95315,,"(2S)-2-amino-3-(2,4,5-trihydroxyphenyl)propanoic acid",33755.0,N[C@@H](Cc1cc(O)c(O)cc1O)C(=O)O,YLKRUSPZOTYMAT-YFKPBYRVSA-N,0
TOX-95317,,(2S)-2-amino-4-phosphonobutanoic acid,179394.0,N[C@@H](CCP(=O)(O)O)C(=O)O,DDOQBQRIEWHWBT-VKHMYHEASA-N,0
TOX-95319,,"(1R,3R)-1-aminocyclopentane-1,3-dicarboxylic acid",231345.0,N[C@]1(C(=O)O)CC[C@@H](C(=O)O)C1,YFYNOWXBIBKGHB-CLZZGJSISA-N,0
TOX-95322,,"(2S)-2-amino-2-(3,5-dihydroxyphenyl)acetic acid",443586.0,N[C@H](C(=O)O)c1cc(O)cc(O)c1,HOOWCUZPEFNHDT-ZETCQYMHSA-N,0
TOX-95323,L-Ibotenic acid,"(2S)-2-amino-2-(3-oxo-1,2-oxazol-5-yl)acetic acid",6603885.0,N[C@H](C(=O)O)c1cc(O)no1,IRJCBFDCFXCWGO-BYPYZUCNSA-N,0
TOX-95325,,(2R)-2-amino-3-(4-chlorophenyl)propanoic acid,667429.0,N[C@H](Cc1ccc(Cl)cc1)C(=O)O,NIGWMJHCCYYCSF-MRVPVSSYSA-N,0
TOX-95326,,(2R)-2-amino-3-(4-hydroxy-3-iodophenyl)propanoic acid,6603889.0,N[C@H](Cc1ccc(O)c(I)c1)C(=O)O,UQTZMGFTRHFAAM-SSDOTTSWSA-N,0
TOX-95328,,(2R)-2-amino-7-phosphonoheptanoic acid,1617430.0,N[C@H](CCCCCP(=O)(O)O)C(=O)O,MYDMWESTDPJANS-ZCFIWIBFSA-N,0
TOX-95329,,(2R)-2-amino-5-phosphonopentanoic acid,135342.0,N[C@H](CCCP(=O)(O)O)C(=O)O,VOROEQBFPPIACJ-SCSAIBSYSA-N,0
TOX-95330,,(2R)-2-amino-4-phosphonobutanoic acid,1550579.0,N[C@H](CCP(=O)(O)O)C(=O)O,DDOQBQRIEWHWBT-GSVOUGTGSA-N,0
TOX-95332,O-phospho-D-serine,(2R)-2-amino-3-phosphonooxypropanoic acid,439747.0,N[C@H](COP(=O)(O)O)C(=O)O,BZQFBWGGLXLEPQ-UWTATZPHSA-N,0
TOX-95333,,(2S)-2-amino-3-phosphonopropanoic acid,446873.0,N[C@H](CP(=O)(O)O)C(=O)O,LBTABPSJONFLPO-UWTATZPHSA-N,0
TOX-95334,,(2S)-2-amino-3-sulfinopropanoic acid,1602099.0,N[C@H](CS(=O)O)C(=O)O,ADVPTQAUNPRNPO-UWTATZPHSA-N,0
TOX-95335,phenylbiguanide,1-(diaminomethylidene)-2-phenylguanidine,4780.0,N=C(N)NC(=N)Nc1ccccc1,CUQCMXFWIMOWRP-UHFFFAOYSA-N,0
TOX-95337,,2-piperidin-1-ylethyl carbamimidothioate,420203.0,N=C(N)SCCN1CCCCC1,NWQLWQQMPXWCCB-UHFFFAOYSA-N,0
TOX-95338,H-D-Arg(NO2)-OH,(2R)-2-amino-5-[[amino(nitramido)methylidene]amino]pentanoic acid,135282.0,N=C(NCCC[C@@H](N)C(=O)O)N[N+](=O)[O-],MRAUNPAHJZDYCK-SCSAIBSYSA-N,0
TOX-95342,,"[[(2R,3S,4S,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(2R,3S,4S,5R)-5-(3-carbamoylpyridin-1-ium-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate",6604186.0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)c1,BAWFJGJZGIEFAR-WUNZRTNBSA-N,0
TOX-95344,,"1-[(2R,3R,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide",6603992.0,NC(=O)c1ncn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)n1,IWUCXVSUMQZMFG-PQCXHMBBSA-N,0
TOX-95355,(S)-Baclofen,(3S)-4-amino-3-(4-chlorophenyl)butanoic acid,44600.0,NC[C@@H](CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-MRVPVSSYSA-N,0
TOX-95356,,(2S)-3-amino-2-(4-chlorophenyl)-2-hydroxypropane-1-sulfonic acid,6603711.0,NC[C@](O)(CS(=O)(=O)O)c1ccc(Cl)cc1,WBSMZVIMANOCNX-VIFPVBQESA-N,0
TOX-95357,,[(2R)-3-amino-2-(4-chlorophenyl)propyl]phosphonic acid,6603957.0,NC[C@H](CP(=O)(O)O)c1ccc(Cl)cc1,VSGNGLJPOGUDON-MRVPVSSYSA-N,0
TOX-95361,,2-(2-phenylethynyl)aniline,1211370.0,Nc1ccccc1C#Cc1ccccc1,BZDTZZOSIAUOBS-UHFFFAOYSA-N,1
TOX-95365,Adipoguanamine,"6-[4-(4,6-diamino-1,3,5-triazin-2-yl)butyl]-1,3,5-triazine-2,4-diamine",78042.0,Nc1nc(N)nc(CCCCc2nc(N)nc(N)n2)n1,VVYBFJSLGGZKFD-UHFFFAOYSA-N,0
TOX-95367,,"9-chloro-2-(furan-2-yl)-[1,2,4]triazolo[1,5-c]quinazolin-5-amine",2690.0,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,MSJODEOZODDVGW-UHFFFAOYSA-N,0
TOX-95376,,"[[(2S,3R,4S,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [[[(2S,3R,4S,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl] phosphate",6603811.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)(O)OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]2O)[C@H](O)[C@@H]1O,YOAHKNVSNCMZGQ-VEFRVJOJSA-K,0
TOX-95382,,"(3S)-3-[[(3S)-3-[[(1R,2R)-2-[[(3S)-6-amino-3-[[(3S)-3-[[(1R,2R)-2-aminocyclohexanecarbonyl]amino]-4-(1H-indol-3-yl)butanoyl]amino]hexanoyl]amino]cyclohexanecarbonyl]amino]-4-(1H-indol-3-yl)butanoyl]amino]hexanedioic acid",6604999.0,NCCC[C@@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1c[nH]c2ccccc12)NC(=O)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCC[C@H]1N,DMNXZKAVWOUOCC-MZKJRVPNSA-N,0
TOX-95384,,"(3S)-3-[[(3S)-3-[[(1R,2R)-2-[[(3S)-6-amino-3-[[(3S)-3-[[(1R,2R)-2-aminocyclohexanecarbonyl]amino]-4-phenylbutanoyl]amino]hexanoyl]amino]cyclohexanecarbonyl]amino]-4-(1H-indol-3-yl)butanoyl]amino]hexanedioic acid",6604978.0,NCCC[C@@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1c[nH]c2ccccc12)NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCC[C@H]1N,NQNYUAFHZALKJD-OUKUNXDHSA-N,0
TOX-95385,,"(3S)-3-[[(3S)-3-[[(1R,2R)-2-[[(3S)-6-amino-3-[[(3S)-3-[[(3R,4R)-4-aminopiperidine-3-carbonyl]amino]-4-phenylbutanoyl]amino]hexanoyl]amino]cyclohexanecarbonyl]amino]-4-(1H-indol-3-yl)butanoyl]amino]hexanedioic acid",6604967.0,NCCC[C@@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1c[nH]c2ccccc12)NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CNCC[C@H]1N,PRTNIGCLXFBCLM-VHCNCETKSA-N,0
TOX-95386,,"(3S)-3-[[(3S)-3-[[(1R,2R)-2-[[(3S)-6-amino-3-[[(3R)-3-[[(1R,2R)-2-aminocyclohexanecarbonyl]amino]-4-hydroxybutanoyl]amino]hexanoyl]amino]cyclohexanecarbonyl]amino]-4-(1H-indol-3-yl)butanoyl]amino]hexanedioic acid",6605047.0,NCCC[C@@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1c[nH]c2ccccc12)NC(=O)C[C@H](CO)NC(=O)[C@@H]1CCCC[C@H]1N,FEIIEBKLYSDLPG-DJWLUETASA-N,0
