TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-83920,Indatraline,"(1R,3S)-3-(3,4-dichlorophenyl)-N-methyl-2,3-dihydro-1H-inden-1-amine",126280.0,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,SVFXPTLYMIXFRX-XJKSGUPXSA-N,1
TOX-83990,,"butane-2,3-dione",650.0,CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N,0
TOX-84034,(+)-Dimethindene,"N,N-dimethyl-2-[3-[(1S)-1-pyridin-2-ylethyl]-1H-inden-2-yl]ethanamine",6604866.0,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,MVMQESMQSYOVGV-OAHLLOKOSA-N,1
TOX-84214,Tropanserin,"[(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 3,5-dimethylbenzoate",68600.0,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,HDDNYFLPWFSBLN-XYPWUTKMSA-N,1
TOX-84228,,1-(2-methoxyphenyl)piperazine,1346.0,COc1ccccc1N1CCNCC1,VNZLQLYBRIOLFZ-UHFFFAOYSA-N,0
TOX-84537,,"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",2051.0,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,GFNNBHLJANVSQV-UHFFFAOYSA-N,0
TOX-85113,pridinol,"1,1-diphenyl-3-piperidin-1-ylpropan-1-ol",4904.0,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,RQXCLMGKHJWMOA-UHFFFAOYSA-N,1
TOX-85469,,"2-[[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]amino]acetic acid",5283389.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,YLEARPUNMCCKMP-DOFZRALJSA-N,0
TOX-85675,D-Aspartic acid,(2R)-2-aminobutanedioic acid,83887.0,N[C@H](CC(=O)O)C(=O)O,CKLJMWTZIZZHCS-UWTATZPHSA-N,0
TOX-86310,,7-nitro-1H-indazole,1893.0,O=[N+]([O-])c1cccc2c[nH]nc12,PQCAUHUKTBHUSA-UHFFFAOYSA-N,0
TOX-87281,(?)-Promethazine,"(2S)-N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",667687.0,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,PWWVAXIEGOYWEE-ZDUSSCGKSA-N,1
TOX-87291,,2-(2-acetyloxybenzoyl)oxybenzoic acid,10745.0,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,DDSFKIFGAPZBSR-UHFFFAOYSA-N,0
TOX-87459,,"2-[4-[(1S)-2,2-dichlorocyclopropyl]phenoxy]-2-methylpropanoic acid",6603766.0,CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O,KPSRODZRAIWAKH-JTQLQIEISA-N,0
TOX-87571,d-Tartaric acid,"(2S,3S)-2,3-dihydroxybutanedioic acid",439655.0,O=C(O)[C@@H](O)[C@H](O)C(=O)O,FEWJPZIEWOKRBE-LWMBPPNESA-N,0
TOX-87653,(+)-Pheniramine,"(3S)-N,N-dimethyl-3-phenyl-3-pyridin-2-ylpropan-1-amine",667440.0,CN(C)CC[C@@H](c1ccccc1)c1ccccn1,IJHNSHDBIRRJRN-HNNXBMFYSA-N,0
TOX-87964,,(2R)-2-amino-3-[4-[bis(2-chloroethyl)amino]phenyl]propanoic acid,20189.0,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-GFCCVEGCSA-N,0
TOX-88425,S-Benzyl-L-cysteine,(2R)-2-amino-3-benzylsulfanylpropanoic acid,193613.0,N[C@@H](CSCc1ccccc1)C(=O)O,GHBAYRBVXCRIHT-VIFPVBQESA-N,0
TOX-88680,Prillic acid,"(1S,2R,3S,4R)-1,4,5,6,7,7-hexachlorobicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid",3246086.0,O=C(O)[C@@H]1[C@H](C(=O)O)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl,DJKGDNKYTKCJKD-BPOCMEKLSA-N,0
TOX-88786,Spermine NONOate,[3-aminopropyl-[4-(3-aminopropylamino)butyl]amino]-hydroxyimino-oxidoazanium,135439051.0,NCCCNCCCCN(CCCN)N(O)N=O,STVYBUMQUAJDER-UHFFFAOYSA-N,0
TOX-88884,(R)-colchicine,"N-[(7R)-1,2,3,10-tetramethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide",53278.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,IAKHMKGGTNLKSZ-MRXNPFEDSA-N,0
TOX-88951,Harmol,"1-methyl-2,9-dihydropyrido[3,4-b]indol-7-one",68094.0,Cc1nccc2c1[nH]c1cc(O)ccc12,LBBJNGFCXDOYMQ-UHFFFAOYSA-N,1
TOX-89263,,"(2S,5R,6S)-6-[[(2S)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",6604648.0,CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,AVKUERGKIZMTKX-AYGWYOGXSA-N,0
TOX-89425,,(2Z)-2-hydroxyimino-N-phenylacetamide,6398991.0,O=C(/C=N/O)Nc1ccccc1,UFNDNNCDEFJCHU-TWGQIWQCSA-N,0
TOX-89540,,2-amino-5-[(4-amino-3-carboxyphenyl)methyl]benzoic acid,80444.0,Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,QRUWUSOUUMPANJ-UHFFFAOYSA-N,0
TOX-90053,,N-bromoacetamide,4353.0,CC(=O)NBr,VBTQNRFWXBXZQR-UHFFFAOYSA-N,0
TOX-90198,scopolamine,"[(1S,2R,4S,5R)-9-methyl-3-oxa-9-azatricyclo[3.3.1.02,4]nonan-7-yl] (2R)-3-hydroxy-2-phenylpropanoate",638340.0,CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,STECJAGHUSJQJN-UQTPLXADSA-N,0
TOX-90326,,11-methylbenzo[a]anthracene,22488.0,Cc1cccc2cc3ccc4ccccc4c3cc12,ARHCZXQENFEAFA-UHFFFAOYSA-N,0
TOX-90355,,"2-(3,4-dihydroxyphenyl)acetic acid",547.0,O=C(O)Cc1ccc(O)c(O)c1,CFFZDZCDUFSOFZ-UHFFFAOYSA-N,0
TOX-90486,cisapride,"4-amino-5-chloro-N-[(3R,4S)-1-[3-(4-fluorophenoxy)propyl]-3-methoxypiperidin-4-yl]-2-methoxybenzamide",5311047.0,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,DCSUBABJRXZOMT-RBBKRZOGSA-N,1
TOX-90542,(S)-etodolac,"2-[(1S)-1,8-diethyl-4,9-dihydro-3H-pyrano[3,4-b]indol-1-yl]acetic acid",688461.0,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,NNYBQONXHNTVIJ-KRWDZBQOSA-N,0
TOX-90630,,"(1S,2R,8R)-14-oxa-7-azatetracyclo[6.6.1.01,11.02,7]pentadeca-9,11-dien-13-one",6604324.0,O=C1C=C2C=C[C@H]3C[C@@]2(O1)[C@H]1CCCCN31,SWZMSZQQJRKFBP-LOWVWBTDSA-N,0
TOX-90651,,"[(3aR,8bR)-3,4,8b-trimethyl-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-7-yl] N-methylcarbamate",6603845.0,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@@H]1N2C,PIJVFDBKTWXHHD-UKRRQHHQSA-N,1
TOX-90810,,"2-(2,4-dinitrophenyl)acetic acid",221513.0,O=C(O)Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],KCNISYPADDTFDO-UHFFFAOYSA-N,0
TOX-90930,,1-aminocyclopropane-1-carboxylic acid,535.0,NC1(C(=O)O)CC1,PAJPWUMXBYXFCZ-UHFFFAOYSA-N,0
TOX-91007,,2-chloropyrazine,73277.0,Clc1cnccn1,GELVZYOEQVJIRR-UHFFFAOYSA-N,0
TOX-91095,Isonipecotic acid,piperidine-4-carboxylic acid,3773.0,O=C(O)C1CCNCC1,SRJOCJYGOFTFLH-UHFFFAOYSA-N,0
TOX-91263,,2-[carboxymethyl(methyl)amino]acetic acid,20441.0,CN(CC(=O)O)CC(=O)O,XWSGEVNYFYKXCP-UHFFFAOYSA-N,0
TOX-91332,,4-hydroxybenzohydrazide,1742.0,NNC(=O)c1ccc(O)cc1,ZMZGIVVRBMFZSG-UHFFFAOYSA-N,0
TOX-91487,,"pyridine-3,5-dicarboxylic acid",10366.0,O=C(O)c1cncc(C(=O)O)c1,MPFLRYZEEAQMLQ-UHFFFAOYSA-N,0
TOX-91591,Tricarballylic acid,"propane-1,2,3-tricarboxylic acid",14925.0,O=C(O)CC(CC(=O)O)C(=O)O,KQTIIICEAUMSDG-UHFFFAOYSA-N,0
TOX-91653,Homovanillic acid,2-(4-hydroxy-3-methoxyphenyl)acetic acid,1738.0,COc1cc(CC(=O)O)ccc1O,QRMZSPFSDQBLIX-UHFFFAOYSA-N,0
TOX-91850,,7-bromoquinoline,521259.0,Brc1ccc2cccnc2c1,XYBSZCUHOLWQQU-UHFFFAOYSA-N,0
TOX-91876,,"1-phenylpyrazolo[3,4-d]pyrimidin-4-amine",4879.0,Nc1ncnc2c1cnn2-c1ccccc1,KKDPIZPUTYIBFX-UHFFFAOYSA-N,0
TOX-92121,Octafluoroadipic acid,"2,2,3,3,4,4,5,5-octafluorohexanedioic acid",67640.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,AXRSOGFYDSXLQX-UHFFFAOYSA-N,0
TOX-92335,,4-(aminomethyl)benzoic acid,65526.0,NCc1ccc(C(=O)O)cc1,QCTBMLYLENLHLA-UHFFFAOYSA-N,0
TOX-92775,,N-[4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl]naphthalene-2-carboxamide,3038495.0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,MNHDKMDLOJSCGN-UHFFFAOYSA-N,1
TOX-92780,,"1-[2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl]-3,3-dimethylindol-2-one",4282258.0,CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21,KDXISMANFPJVJY-UHFFFAOYSA-N,1
TOX-92784,,1-(2-benzhydryloxyethyl)-4-(3-phenylpropyl)piperazine,3456.0,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,RAQPOZGWANIDQT-UHFFFAOYSA-N,1
TOX-92793,,"1'-benzylspiro[2,3-dihydro-1H-naphthalene-4,4'-piperidine]",125328.0,c1ccc(CN2CCC3(CCCc4ccccc43)CC2)cc1,MLDCBJPLHBPJET-UHFFFAOYSA-N,1
TOX-92794,Guvacine,"1,2,3,6-tetrahydropyridine-5-carboxylic acid",3532.0,O=C(O)C1=CCCNC1,QTDZOWFRBNTPQR-UHFFFAOYSA-N,0
TOX-92796,,"(1-butylpiperidin-4-yl)methyl 5-amino-6-chloro-2,3-dihydro-1,4-benzodioxine-8-carboxylate",121881.0,CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1,AOOSJYIINXVNHV-UHFFFAOYSA-N,1
TOX-92797,,4-(4-chlorophenyl)-1-(1H-indol-3-ylmethyl)piperidin-4-ol,133633.0,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,LLBLNMUONVVVPG-UHFFFAOYSA-N,1
TOX-92801,,"4-amino-N-[2,6-bis(methylamino)pyrimidin-4-yl]benzenesulfonamide",5312145.0,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,JELFWSXQTXRMAJ-UHFFFAOYSA-N,0
TOX-92813,,2-(diethylamino)ethyl 1-(4-nitrophenyl)cyclopentane-1-carboxylate,3941250.0,CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,NSHMVLOWOAQFTP-UHFFFAOYSA-N,1
TOX-92816,,"(6aR)-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-2,10,11-triol",6603797.0,CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,QNBCPLWFVGLFHO-CYBMUJFWSA-N,0
TOX-92830,,"2-(3,4-dichlorophenyl)-N-methyl-N-[(1S,2S)-2-pyrrolidin-1-ylcyclohexyl]acetamide",6604724.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,VQLPLYSROCPWFF-ROUUACIJSA-N,1
TOX-92832,Isocorydine,"(6aS)-1,2,10-trimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-11-ol",10143.0,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,QELDJEKNFOQJOY-ZDUSSCGKSA-N,0
TOX-92844,,[1-[2-(methanesulfonamido)ethyl]piperidin-4-yl]methyl 1-methylindole-3-carboxylate,119376.0,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,MOZPSIXKYJUTKI-UHFFFAOYSA-N,0
TOX-92847,,"(7R)-7-(dipropylamino)-5,6,7,8-tetrahydronaphthalen-1-ol",6603866.0,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,ASXGJMSKWNBENU-CQSZACIVSA-N,1
TOX-92855,,"4-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)pyrrolo[1,2-a]quinoxaline",2689.0,CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1,LXFHSCDLMBZYKY-UHFFFAOYSA-N,0
TOX-92858,TPCK,N-[(2S)-4-chloro-3-oxo-1-phenylbutan-2-yl]-4-methylbenzenesulfonamide,439647.0,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,MQUQNUAYKLCRME-INIZCTEOSA-N,0
TOX-92861,capsazepine,"N-[2-(4-chlorophenyl)ethyl]-7,8-dihydroxy-1,3,4,5-tetrahydro-2-benzazepine-2-carbothioamide",2733484.0,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,DRCMAZOSEIMCHM-UHFFFAOYSA-N,1
TOX-92865,,N-[3-[cyclohexylidene(1H-imidazol-5-yl)methyl]phenyl]ethanesulfonamide,6603710.0,CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2cnc[nH]2)c1,MTZVJHSZYMWIAG-UHFFFAOYSA-N,1
TOX-92868,,"(2S)-1-(2-ethylphenoxy)-3-[[(1S)-1,2,3,4-tetrahydronaphthalen-1-yl]amino]propan-2-ol",5311452.0,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21,VFDHMSXXELYMRW-ICSRJNTNSA-N,0
TOX-92872,,"3-[2-[4-(6-fluoro-1H-indol-3-yl)-3,6-dihydro-2H-pyridin-1-yl]ethyl]-2lambda6-thia-1,3-diazatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-triene 2,2-dioxide",4605800.0,O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3,BJIPVHLRWSDKOS-UHFFFAOYSA-N,1
TOX-92873,Etomidate,ethyl 3-[(1S)-1-phenylethyl]imidazole-4-carboxylate,6338045.0,CCOC(=O)c1cncn1[C@@H](C)c1ccccc1,NPUKDXXFDDZOKR-NSHDSACASA-N,0
TOX-92881,Ajmalicine,"methyl (1S,15R,16S,20S)-16-methyl-17-oxa-3,13-diazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-2(10),4,6,8,18-pentaene-19-carboxylate",441975.0,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,GRTOGORTSDXSFK-XJTZBENFSA-N,1
TOX-92901,,3-amino-6-chloro-N-(diaminomethylidene)-5-(dimethylamino)pyrazine-2-carboxamide,1793.0,CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,RXMUPNVSYKGKMY-UHFFFAOYSA-N,0
TOX-92902,,2-[4-[2-[4-cyclohexylbutyl(cyclohexylcarbamoyl)amino]ethyl]phenyl]sulfanyl-2-methylpropanoic acid,3392731.0,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O,PKNYXWMTHFMHKD-UHFFFAOYSA-N,0
TOX-93055,(S)-Terazosin,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-[(2S)-oxolan-2-yl]methanone",969465.0,COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,VCKUSRYTPJJLNI-AWEZNQCLSA-N,0
TOX-93214,bisindolylmaleimide i,"3-[1-[3-(dimethylamino)propyl]indol-3-yl]-4-(1H-indol-3-yl)pyrrole-2,5-dione",2396.0,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,QMGUOJYZJKLOLH-UHFFFAOYSA-N,0
TOX-93344,,"3-chloro-6-piperazin-1-yl-11H-benzo[b][1,4]benzodiazepine",135409468.0,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,JNNOSTQEZICQQP-UHFFFAOYSA-N,1
TOX-93482,(S)-Fexofenadine,2-[4-[(1S)-1-hydroxy-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butyl]phenyl]-2-methylpropanoic acid,6603853.0,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,RWTNPBWLLIMQHL-LJAQVGFWSA-N,0
TOX-93587,naringenin,"(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",439246.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-ZDUSSCGKSA-N,0
TOX-93668,,"(1R,2R,13S,14S,17S,18S)-17-ethynyl-2,18-dimethyl-7-oxa-6-azapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5,9-trien-17-ol",6603826.0,C#C[C@@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,POZRVZJJTULAOH-MKXNZWAPSA-N,1
TOX-93670,,"but-3-yn-2-yl 5-(methoxymethyl)-[1,2,4]triazino[5,6-b]indole-3-carboxylate",16758987.0,C#CC(C)OC(=O)c1nnc2c3ccccc3n(COC)c2n1,KSLYVMJSLNUHJE-UHFFFAOYSA-N,0
TOX-93671,,dimethyl 2-(2-nitro-1-phenylethyl)-2-prop-2-ynylpropanedioate,16759069.0,C#CCC(C(=O)OC)(C(=O)OC)C(C[N+](=O)[O-])c1ccccc1,OUKJEJAYRJGATL-UHFFFAOYSA-N,0
TOX-93673,,"2-phenyl-6-(2-phenylethynyl)-4,4a,6,8a-tetrahydropyrano[3,2-d][1,3]dioxine",14353281.0,C(#CC1C=CC2OC(c3ccccc3)OCC2O1)c1ccccc1,FIBSFHHWOVCYJJ-UHFFFAOYSA-N,0
TOX-93675,(Z)-Cinnarizine,1-benzhydryl-4-[(Z)-3-phenylprop-2-enyl]piperazine,1615336.0,C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,DERZBLKQOCDDDZ-RAXLEYEMSA-N,1
TOX-93676,,N-[(E)-3-cyclohexyl-2-methyl-1-(4-phenylphenyl)prop-2-enyl]-4-(trifluoromethyl)benzamide,5771820.0,C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,MNIBGXRMIAAKQT-QZQOTICOSA-N,0
TOX-93677,,"(2S,3S,4R,5R)-2-(hydroxymethyl)-5-[6-[[(E)-4-hydroxy-3-methylbut-2-enyl]amino]purin-9-yl]oxolane-3,4-diol",6604678.0,C/C(=C\CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O)CO,GOSWTRUMMSCNCW-IKWPJTTQSA-N,0
TOX-93678,trans-Zeatin,(E)-2-methyl-4-(7H-purin-6-ylamino)but-2-en-1-ol,449093.0,C/C(=C\CNc1ncnc2nc[nH]c12)CO,UZKQTCBAMSWPJD-FARCUNLSSA-N,0
TOX-93682,,"8-methoxy-3-(methoxymethoxy)-2-methyl-4-[(E)-prop-1-enyl]-2,3,3a,4-tetrahydropyrrolo[2,1-c][1,4]benzoxazin-1-one",16758997.0,C/C=C/C1Oc2ccc(OC)cc2N2C(=O)C(C)C(OCOC)C12,BSKPAPARTCMSGM-AATRIKPKSA-N,0
TOX-93684,,ethyl (1S)-1-[(3-methylphenyl)-[[(E)-prop-1-enoxy]carbonylamino]methyl]-2-oxocyclopentane-1-carboxylate,16759070.0,C/C=C/OC(=O)NC(c1cccc(C)c1)[C@@]1(C(=O)OCC)CCCC1=O,NLWAGDMOIJCVIK-DNDVCHMVSA-N,0
TOX-93685,,methyl (1S)-2-oxo-1-[phenyl-[[(E)-prop-1-enoxy]carbonylamino]methyl]cyclopentane-1-carboxylate,16759014.0,C/C=C/OC(=O)NC(c1ccccc1)[C@@]1(C(=O)OC)CCCC1=O,AGSCGGLIDZPGJV-LHGQZUBSSA-N,0
TOX-93686,,ethyl (1S)-2-oxo-1-[phenyl-[[(E)-prop-1-enoxy]carbonylamino]methyl]cyclopentane-1-carboxylate,16759089.0,C/C=C/OC(=O)NC(c1ccccc1)[C@@]1(C(=O)OCC)CCCC1=O,QEOJERXZCJLJIF-WIGNTFIHSA-N,0
TOX-93687,,[(E)-prop-1-enyl] N-[[(1S)-1-acetyl-2-oxocyclopentyl]-phenylmethyl]carbamate,16759092.0,C/C=C/OC(=O)NC(c1ccccc1)[C@]1(C(C)=O)CCCC1=O,ZUERLKAKQMUYDU-JTFRSIATSA-N,0
TOX-93688,,[(E)-prop-1-enyl] N-[[(3S)-3-acetyl-2-oxooxolan-3-yl]-phenylmethyl]carbamate,16759095.0,C/C=C/OC(=O)NC(c1ccccc1)[C@]1(C(C)=O)CCOC1=O,UHRZWGDCPVQLDX-XRPYIRPDSA-N,0
TOX-93690,,"(1R,4E,6S,7S,17R)-4-ethylidene-7-hydroxy-7-(hydroxymethyl)-6-methyl-2,9-dioxa-14-azatricyclo[9.5.1.014,17]heptadec-11-ene-3,8-dione",6604611.0,C/C=C1\C[C@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,BCJMNZRQJAVDLD-PSUHPXPKSA-N,0
TOX-93692,(S)-MCPG,4-[(1S)-1-amino-1-carboxyethyl]benzoic acid,446355.0,C[C@@](N)(C(=O)O)c1ccc(C(=O)O)cc1,DNCAZYRLRMTVSF-JTQLQIEISA-N,0
TOX-93693,,"(2R)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid",721860.0,C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CJCSPKMFHVPWAR-SNVBAGLBSA-N,0
TOX-93694,,"N-[(R)-(4-chlorophenyl)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]methyl]-4-phenylbenzamide",3247441.0,C[C@@]1([C@@H](NC(=O)c2ccc(-c3ccccc3)cc2)c2ccc(Cl)cc2)C[C@H]1C1CCCCC1,QUNVWBGQGMRQOZ-TWLDFKIOSA-N,0
TOX-93695,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]benzamide",3247420.0,C[C@@]1([C@@H](NC(=O)c2ccccc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,OOXXVKGKKJEPAG-TWLDFKIOSA-N,0
TOX-93696,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]thiophene-2-carboxamide",3247419.0,C[C@@]1([C@@H](NC(=O)c2cccs2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,CSVWAUMVMIFHBS-GYGTVUFYSA-N,0
TOX-93697,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]-2-[4-(trifluoromethyl)phenyl]acetamide",3247423.0,C[C@@]1([C@@H](NC(=O)Cc2ccc(C(F)(F)F)cc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,VJSJOPMXDXYBCJ-LHGWWSMPSA-N,0
TOX-93698,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]-2-phenylacetamide",3247422.0,C[C@@]1([C@@H](NC(=O)Cc2ccccc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,YMXJUBYHIDHEPY-LHGWWSMPSA-N,0
TOX-93700,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]quinoline-8-sulfonamide",3247421.0,C[C@@]1([C@@H](NS(=O)(=O)c2cccc3cccnc23)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,OQOWGNANFQHDJV-JWBZKWLISA-N,0
TOX-93704,,"(8R,9S,13R,14R,17R)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",6603846.0,C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@H]2O,VOXZDWNPVJITMN-DUQPFJRNSA-N,0
TOX-93705,,"(8S,9S,10S,11R,13R,14R,17R)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",6603769.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H](C(=O)CO)CC[C@H]12,OMFXVFTZEKFJBZ-DXWVLXIHSA-N,0
TOX-93706,,"(8S,9S,10S,11R,13R,14R,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",6603869.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,JYGXADMDTFJGBT-HJIBMGEESA-N,0
TOX-93707,,"(8S,9S,10S,13R,14R,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione",6603771.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,MFYSYFVPBJMHGN-QTVBWEJTSA-N,0
TOX-93708,,"(8R,9S,10S,13R,14R)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione",6603719.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12,AEMFNILZOJDQLW-HRAJDOBDSA-N,0
