TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-92905,,"(E)-2-cyano-3-(3,4-dihydroxyphenyl)-N-(3-phenylpropyl)prop-2-enamide",5328770.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,GSQOBTOAOGXIFL-LFIBNONCSA-N,0
TOX-93055,(S)-Terazosin,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-[(2S)-oxolan-2-yl]methanone",969465.0,COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC,VCKUSRYTPJJLNI-AWEZNQCLSA-N,0
TOX-93344,,"3-chloro-6-piperazin-1-yl-11H-benzo[b][1,4]benzodiazepine",135409468.0,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,JNNOSTQEZICQQP-UHFFFAOYSA-N,0
TOX-93482,(S)-Fexofenadine,2-[4-[(1S)-1-hydroxy-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butyl]phenyl]-2-methylpropanoic acid,6603853.0,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,RWTNPBWLLIMQHL-LJAQVGFWSA-N,0
TOX-93587,naringenin,"(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",439246.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-ZDUSSCGKSA-N,0
TOX-93635,,"5-O-ethyl 3-O-methyl (4R)-2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",157704.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN-MRXNPFEDSA-N,1
TOX-93668,,"(1R,2R,13S,14S,17S,18S)-17-ethynyl-2,18-dimethyl-7-oxa-6-azapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4(8),5,9-trien-17-ol",6603826.0,C#C[C@@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,POZRVZJJTULAOH-MKXNZWAPSA-N,1
TOX-93670,,"but-3-yn-2-yl 5-(methoxymethyl)-[1,2,4]triazino[5,6-b]indole-3-carboxylate",16758987.0,C#CC(C)OC(=O)c1nnc2c3ccccc3n(COC)c2n1,KSLYVMJSLNUHJE-UHFFFAOYSA-N,0
TOX-93671,,dimethyl 2-(2-nitro-1-phenylethyl)-2-prop-2-ynylpropanedioate,16759069.0,C#CCC(C(=O)OC)(C(=O)OC)C(C[N+](=O)[O-])c1ccccc1,OUKJEJAYRJGATL-UHFFFAOYSA-N,0
TOX-93675,(Z)-Cinnarizine,1-benzhydryl-4-[(Z)-3-phenylprop-2-enyl]piperazine,1615336.0,C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,DERZBLKQOCDDDZ-RAXLEYEMSA-N,0
TOX-93676,,N-[(E)-3-cyclohexyl-2-methyl-1-(4-phenylphenyl)prop-2-enyl]-4-(trifluoromethyl)benzamide,5771820.0,C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,MNIBGXRMIAAKQT-QZQOTICOSA-N,0
TOX-93677,,"(2S,3S,4R,5R)-2-(hydroxymethyl)-5-[6-[[(E)-4-hydroxy-3-methylbut-2-enyl]amino]purin-9-yl]oxolane-3,4-diol",6604678.0,C/C(=C\CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O)CO,GOSWTRUMMSCNCW-IKWPJTTQSA-N,0
TOX-93678,trans-Zeatin,(E)-2-methyl-4-(7H-purin-6-ylamino)but-2-en-1-ol,449093.0,C/C(=C\CNc1ncnc2nc[nH]c12)CO,UZKQTCBAMSWPJD-FARCUNLSSA-N,0
TOX-93682,,"8-methoxy-3-(methoxymethoxy)-2-methyl-4-[(E)-prop-1-enyl]-2,3,3a,4-tetrahydropyrrolo[2,1-c][1,4]benzoxazin-1-one",16758997.0,C/C=C/C1Oc2ccc(OC)cc2N2C(=O)C(C)C(OCOC)C12,BSKPAPARTCMSGM-AATRIKPKSA-N,0
TOX-93684,,ethyl (1S)-1-[(3-methylphenyl)-[[(E)-prop-1-enoxy]carbonylamino]methyl]-2-oxocyclopentane-1-carboxylate,16759070.0,C/C=C/OC(=O)NC(c1cccc(C)c1)[C@@]1(C(=O)OCC)CCCC1=O,NLWAGDMOIJCVIK-DNDVCHMVSA-N,0
TOX-93685,,methyl (1S)-2-oxo-1-[phenyl-[[(E)-prop-1-enoxy]carbonylamino]methyl]cyclopentane-1-carboxylate,16759014.0,C/C=C/OC(=O)NC(c1ccccc1)[C@@]1(C(=O)OC)CCCC1=O,AGSCGGLIDZPGJV-LHGQZUBSSA-N,0
TOX-93690,,"(1R,4E,6S,7S,17R)-4-ethylidene-7-hydroxy-7-(hydroxymethyl)-6-methyl-2,9-dioxa-14-azatricyclo[9.5.1.014,17]heptadec-11-ene-3,8-dione",6604611.0,C/C=C1\C[C@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,BCJMNZRQJAVDLD-PSUHPXPKSA-N,0
TOX-93692,(S)-MCPG,4-[(1S)-1-amino-1-carboxyethyl]benzoic acid,446355.0,C[C@@](N)(C(=O)O)c1ccc(C(=O)O)cc1,DNCAZYRLRMTVSF-JTQLQIEISA-N,0
TOX-93693,,"(2R)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid",721860.0,C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CJCSPKMFHVPWAR-SNVBAGLBSA-N,0
TOX-93694,,"N-[(R)-(4-chlorophenyl)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]methyl]-4-phenylbenzamide",3247441.0,C[C@@]1([C@@H](NC(=O)c2ccc(-c3ccccc3)cc2)c2ccc(Cl)cc2)C[C@H]1C1CCCCC1,QUNVWBGQGMRQOZ-TWLDFKIOSA-N,0
TOX-93695,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]benzamide",3247420.0,C[C@@]1([C@@H](NC(=O)c2ccccc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,OOXXVKGKKJEPAG-TWLDFKIOSA-N,0
TOX-93696,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]thiophene-2-carboxamide",3247419.0,C[C@@]1([C@@H](NC(=O)c2cccs2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,CSVWAUMVMIFHBS-GYGTVUFYSA-N,0
TOX-93697,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]-2-[4-(trifluoromethyl)phenyl]acetamide",3247423.0,C[C@@]1([C@@H](NC(=O)Cc2ccc(C(F)(F)F)cc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,VJSJOPMXDXYBCJ-LHGWWSMPSA-N,0
TOX-93698,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]-2-phenylacetamide",3247422.0,C[C@@]1([C@@H](NC(=O)Cc2ccccc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,YMXJUBYHIDHEPY-LHGWWSMPSA-N,0
TOX-93700,,"N-[(R)-[(1R,2S)-2-cyclohexyl-1-methylcyclopropyl]-(4-phenylphenyl)methyl]quinoline-8-sulfonamide",3247421.0,C[C@@]1([C@@H](NS(=O)(=O)c2cccc3cccnc23)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,OQOWGNANFQHDJV-JWBZKWLISA-N,0
TOX-93706,,"(8S,9S,10S,11R,13R,14R,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",6603869.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,JYGXADMDTFJGBT-HJIBMGEESA-N,0
TOX-93707,,"(8S,9S,10S,13R,14R,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione",6603771.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,MFYSYFVPBJMHGN-QTVBWEJTSA-N,0
TOX-93708,,"(8R,9S,10S,13R,14R)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione",6603719.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12,AEMFNILZOJDQLW-HRAJDOBDSA-N,0
TOX-93709,,"(8R,9S,10S,13R,14R,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",6603981.0,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,WHBHBVVOGNECLV-RONQAZRQSA-N,0
TOX-93715,,"(13R)-3-[[2-(hydroxymethyl)-6-phenyl-3,6-dihydro-2H-pyran-3-yl]oxy]-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",16758944.0,C[C@@]12CCC3c4ccc(OC5C=CC(c6ccccc6)OC5CO)cc4CCC3C1CCC2=O,LCZSPWYCPONYIF-KNEYVSDISA-N,0
TOX-93717,,"N-[(R)-[(1R,2S)-1-methyl-2-[(2R)-1-(naphthalen-2-ylamino)-1-oxopropan-2-yl]cyclopropyl]-phenylmethyl]benzamide",3247358.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,OBHPZGCUDBEXBJ-VJPWSNCUSA-N,1
TOX-93719,,"(2R)-2-[(1S,2R)-2-[(R)-benzenesulfonamido(phenyl)methyl]-2-methylcyclopropyl]-N-naphthalen-2-ylpropanamide",3247364.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1,TXWWUPZFSFCKAH-JOPQPDRSSA-N,0
TOX-93720,,"N-[(S)-[(1S,2R)-1-methyl-2-[(2R)-1-(naphthalen-2-ylamino)-1-oxopropan-2-yl]cyclopropyl]-phenylmethyl]benzamide",3247350.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NC(=O)c1ccccc1)c1ccccc1,OBHPZGCUDBEXBJ-DISVULIBSA-N,1
TOX-93722,,"(2R)-2-[(1R,2S)-2-methyl-2-[(S)-(naphthalen-2-ylsulfonylamino)-phenylmethyl]cyclopropyl]-N-naphthalen-2-ylpropanamide",3247379.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,UVIFVTUCLYJQDF-FVFAMLIJSA-N,0
TOX-93727,(-)-indoprofen,(2R)-2-[4-(3-oxo-1H-isoindol-2-yl)phenyl]propanoic acid,93283.0,C[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,RJMIEHBSYVWVIN-LLVKDONJSA-N,0
TOX-93728,Ergometrinine,"(6aR,9S)-N-[(2S)-1-hydroxypropan-2-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",5486180.0,C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,WVVSZNPYNCNODU-PLQHRBFRSA-N,0
TOX-93730,,"(1S,3R,6R,7R,8S,10R,11S,13R,16S,17R)-8-tert-butyl-6,17-dihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.01,11.03,7.07,11.013,17]nonadecane-5,15,18-trione",6604663.0,C[C@@H]1C(=O)O[C@@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@]4(C(=O)O5)[C@@]12O,FPUXKXIZEIDQKW-XRGMKDBESA-N,0
TOX-93731,,"(1R,3S,6R,7R,8R,10R,11R,12S,13S,16S,17R)-8-tert-butyl-6,12,17-trihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.01,11.03,7.07,11.013,17]nonadecane-5,15,18-trione",6604658.0,C[C@@H]1C(=O)O[C@H]2[C@@H](O)[C@@]34[C@H]5C[C@H](C(C)(C)C)[C@@]36[C@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O,SQOJOAFXDQDRGF-DAIGNGGESA-N,0
TOX-93738,,5-[(2R)-2-methylpiperazin-1-yl]sulfonylisoquinoline,6603863.0,C[C@@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12,BDVFVCGFMNCYPV-LLVKDONJSA-N,0
TOX-93740,,"3-[(1R,3S,5S,8S,9S,10R,11R,13R,14R,17R)-1,5,11,14-tetrahydroxy-10-(hydroxymethyl)-13-methyl-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",6604683.0,C[C@@H]1O[C@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4[C@H](CC[C@]3(O)C2)[C@]2(O)CC[C@H](C3=CC(=O)OC3)[C@@]2(C)C[C@H]4O)[C@@H](O)[C@H](O)[C@H]1O,LPMXVESGRSUGHW-ZSSIOLIKSA-N,0
TOX-93741,,"(1R,3S,5R,6S,9R,11R,15S,16S,17R,18S,33R,35S,36R,37S)-33-[(2R,3S,4R,5R,6S)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid",5771695.0,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@@H]1C)O2,APKFDSVGJQXUKY-YNJCIMNZSA-N,0
TOX-93744,,"(2R)-3-(3,4-dihydroxyphenyl)-2-hydrazinyl-2-methylpropanoic acid",676113.0,C[C@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,TZFNLOMSOLWIDK-SNVBAGLBSA-N,0
TOX-93749,,"(1S,4aR,10aR)-6-hydroxy-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",670970.0,C[C@]1(C(=O)O)CCC[C@@]2(C)c3cc(O)ccc3CC[C@@H]12,VJILEYKNALCDDV-PVAVHDDUSA-N,0
TOX-93751,,"3-[(3S,5S,8S,9R,10R,12R,13S,14R,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",6604649.0,C[C@]12[C@H](O)C[C@@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@]1(O)CC[C@@H]2C1=CC(=O)OC1,SHIBSTMRCDJXLN-ZSSHBKQGSA-N,0
TOX-93754,,"(8S,9R,13S,14S)-3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",6603847.0,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CCC2=O,DNXHEGUUPJUMQT-OVWQWFNUSA-N,0
TOX-93764,,"(1R,2R)-2-[(R)-(diphenylphosphorylamino)-phenylmethyl]-N-[(2R)-1-hydroxypropan-2-yl]cyclopropane-1-carboxamide",5771779.0,C[C@H](CO)NC(=O)[C@@H]1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,HOHJGPDAAXLSLJ-KXMWUTRISA-N,0
TOX-93765,,"(1S,2S)-2-[(S)-(diphenylphosphorylamino)-phenylmethyl]-N-[(2R)-1-hydroxypropan-2-yl]cyclopropane-1-carboxamide",5771778.0,C[C@H](CO)NC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,HOHJGPDAAXLSLJ-LJYZBVLISA-N,0
TOX-93768,,"(1S,2R,4aR,6aS,6aS,6bS,8aR,9R,10R,11R,12aR,14bR)-10,11-dihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",6604674.0,C[C@H]1[C@H](C)CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]3(C)CC[C@@H]3[C@]4(C)C[C@@H](O)[C@H](O)[C@@]3(C)CO)[C@@H]12,JXSVIVRDWWRQRT-FCRQWJPPSA-N,0
TOX-93769,,"(1S,2R,4aR,6aR,6aS,6bS,8aR,10S,12aR,14bR)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",6604610.0,C[C@H]1[C@H](C)CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@]3(C)CC[C@H]3C(C)(C)[C@@H](O)CC[C@@]34C)[C@@H]12,WCGUUGGRBIKTOS-MLWYIOPRSA-N,0
TOX-93771,,"(1S,4R,5S,6R,16R)-5,6-dihydroxy-4,5,6-trimethyl-2,8-dioxa-13-azatricyclo[8.5.1.013,16]hexadec-10-ene-3,7-dione",6604673.0,C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@@]1(C)O)[C@H]23,QVCMHGGNRFRMAD-PXLMAEHWSA-N,0
TOX-93773,,"[2-[(8R,9S,10R,11S,13S,14R,16S,17S)-9,11-dichloro-17-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] dihydrogen phosphate",3246328.0,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@]1(O)C(=O)COP(=O)(O)O,IWXJOGVQEPOQSU-OQQFKVSBSA-N,0
TOX-93774,Naramycin B,"4-[(2R)-2-[(1R,3S,5S)-3,5-dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]piperidine-2,6-dione",120760.0,C[C@H]1C[C@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,YPHMISFOHDHNIV-GAIPPQHRSA-N,0
TOX-93775,,"(2R,3S,4R,5S,6S)-2-[(2R,4R,5R,6S)-5-hydroxy-6-(hydroxymethyl)-2-[[(1S,2S,7S,10R,11S,14R,15R,16S,17R,20S,23S)-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-yl]oxy]-4-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-6-methyloxane-3,4,5-triol",6604359.0,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@]7(O[C@H]8O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]8O)C[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)[C@@H](O)[C@H](CO)O7)CC[C@]6(C)[C@H]5CC[C@]43C)N2C1,BWUMVFCXSYXUOV-LOPYYFSASA-N,0
TOX-93776,,"(1R,4S,5S,8R,9R,12R,13R)-1,5,9-trimethyl-11,14,15,16-tetraoxatetracyclo[10.3.1.04,13.08,13]hexadecan-10-one",6604614.0,C[C@H]1CC[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,BLUAFEHZUWYNDE-BXLZFZHSSA-N,0
TOX-93777,,"(1S,2R,4R,5'S,6S,7S,8R,9R,12S,13S,16R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-piperidine]-16-ol",6604601.0,C[C@H]1CC[C@]2(NC1)O[C@@H]1C[C@@H]3[C@@H]4CC=C5C[C@H](O)CC[C@@]5(C)[C@H]4CC[C@@]3(C)[C@H]1[C@@H]2C,KWVISVAMQJWJSZ-MWCSKLSKSA-N,0
TOX-93779,,"6-methyl-7,8-dihydro-[1,3]dioxolo[4,5-g]isoquinolin-6-ium",3397945.0,C[N+]1=Cc2cc3c(cc2CC1)OCO3,LGDCROILDUSHQX-UHFFFAOYSA-N,0
TOX-93780,,"(1R,3R,5S,8S,9R,12S,13R,14S)-1-hydroxy-13-methyl-14-prop-1-en-2-yl-4,7,10-trioxapentacyclo[6.4.1.19,12.03,5.05,13]tetradecane-6,11-dione",689049.0,C=C(C)[C@@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C,PIMZUZSSNYHVCU-QNXAJZPZSA-N,0
TOX-93781,,"(2S,3S,4R)-3-(carboxymethyl)-4-prop-1-en-2-ylpyrrolidine-2-carboxylic acid",6603893.0,C=C(C)[C@@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,VLSMHEGGTFMBBZ-ZKWXMUAHSA-N,0
TOX-93782,,"[6-(4-bromophenyl)-7-methyl-1-oxo-4,6,7,8,9,9a-hexahydro-3H-pyrido[2,1-c][1,4]oxazin-3-yl]methyl 2-methylprop-2-enoate",16758900.0,C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,MDOYSDHXPSPEGA-UHFFFAOYSA-N,0
TOX-93783,,"(4E,6E)-2-methyl-7-phenylhepta-1,4,6-trien-3-ol",16758963.0,C=C(C)C(O)/C=C/C=C/c1ccccc1,QANYBZUFTNCOOT-JMQWPVDRSA-N,0
TOX-93788,,"(1E)-1-(2-methoxyphenyl)-4-methylpenta-1,4-dien-3-ol",16758975.0,C=C(C)C(O)/C=C/c1ccccc1OC,WSZSSUOYHWIWKN-CMDGGOBGSA-N,0
TOX-93789,,"(4E)-2-methyldodeca-1,4-dien-3-ol",16758965.0,C=C(C)C(O)/C=C/CCCCCCC,RJDJIMPWUWJSMS-ZHACJKMWSA-N,0
TOX-93790,,"ethyl (2E)-7-hydroxy-6-methoxy-2,8-dimethylnona-2,8-dienoate",16759083.0,C=C(C)C(O)C(CC/C=C(\C)C(=O)OCC)OC,KHZDYDPLAZHAJK-DHZHZOJOSA-N,0
TOX-93797,,"9,10-dichloro-6-(2-methylprop-2-enyl)-6-phenylchromeno[4,3-b]quinoxaline",16759073.0,C=C(C)CC1(c2ccccc2)Oc2ccccc2-c2nc3cc(Cl)c(Cl)cc3nc21,OTBLYZIAZMUPCC-UHFFFAOYSA-N,0
TOX-93798,,"[(7R)-3-benzoyl-7-(4-methoxy-2-methylidene-4-oxobutyl)-7-(2-methoxy-2-oxoethyl)-1,5-bis(3-methylbut-2-enyl)-4,9-dioxo-2-bicyclo[3.3.1]non-2-enyl] 4-bromobenzoate",16759003.0,C=C(CC(=O)OC)C[C@]1(CC(=O)OC)CC2(CC=C(C)C)C(=O)C(C(=O)c3ccccc3)=C(OC(=O)c3ccc(Br)cc3)C(CC=C(C)C)(C1)C2=O,ZQQOIYAHSZVRMP-GIIUASLKSA-N,0
TOX-93800,,"(1R,6R,13S)-6-(3-hydroxyprop-1-en-2-yl)-16,17-dimethoxy-2,7,20-trioxapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-3(11),4(8),9,14,16,18-hexaen-12-one",6604631.0,C=C(CO)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,ZJMLELXRQUXRIU-CZAAIQMYSA-N,0
TOX-93802,,"(3S)-3-[[(Z,3S)-3-[[(3R,4R)-4-[[(3R)-3-[[(3S)-3-[[(1R,2R)-2-aminocyclohexanecarbonyl]amino]-4-phenylbutanoyl]amino]-4-methylpentanoyl]amino]piperidine-3-carbonyl]amino]-5-ethenylhept-5-enoyl]amino]hexanedioic acid",6604971.0,C=C/C(=C\C)C[C@@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)NC(=O)[C@@H]1CNCC[C@H]1NC(=O)C[C@@H](NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCC[C@H]1N)C(C)C,WMPDIYDSMARVLP-JUXUBUOISA-N,0
TOX-93804,PIMARIC ACID,"(1R,4aR,4bS,7S,10aR)-7-ethenyl-1,4a,7-trimethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid",220338.0,C=C[C@@]1(C)C=C2CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,MHVJRKBZMUDEEV-APQLOABGSA-N,1
TOX-93806,,"(S)-[(2S,4S,5S)-5-ethenyl-1-azoniabicyclo[2.2.2]octan-2-yl]-quinolin-4-ylmethanol",6604644.0,C=C[C@@H]1C[NH+]2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,KMPWYEUPVWOPIM-WXRFYESLSA-O,0
TOX-93807,Quindine,"(R)-[(2S,4R,5S)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol",6604605.0,C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,LOUPRKONTZGTKE-VPCNSNALSA-N,0
TOX-93808,cinchonine,"(R)-[(2S,4R,5S)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-quinolin-4-ylmethanol",688243.0,C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,KMPWYEUPVWOPIM-TUFGIGEDSA-N,0
TOX-93812,,(4R)-4-aminohex-5-enoic acid,157018.0,C=C[C@H](N)CCC(=O)O,PJDFLNIOAUIZSL-YFKPBYRVSA-N,0
TOX-93815,(-)-Parthenolide,"(1S,2R,4R,11S)-4,8-dimethyl-12-methylidene-3,14-dioxatricyclo[9.3.0.02,4]tetradec-7-en-13-one",927704.0,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=CCC[C@@]1(C)O[C@H]21,KTEXNACQROZXEV-RMRHIDDWSA-N,0
