TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Tox
TOX-96255,,N-benzyl-5-pyridin-3-ylpyrimidin-4-amine,3235016.0,c1ccc(CNc2ncncc2-c2cccnc2)cc1,YIEUBVDXCITXCT-UHFFFAOYSA-N,1
TOX-96256,,N-benzyl-5-(furan-3-yl)pyrimidin-4-amine,3232979.0,c1ccc(CNc2ncncc2-c2ccoc2)cc1,OEZVYVDUDWZBPG-UHFFFAOYSA-N,1
TOX-96257,,(2S)-1-benzyl-2-phenylmethoxyimidazolidine,3246396.0,c1ccc(CO[C@H]2NCCN2Cc2ccccc2)cc1,WFGMVJBYUYKXKC-KRWDZBQOSA-N,0
TOX-96258,,"4-(13-benzylsulfanyl-11-thia-9,14,16-triazatetracyclo[8.7.0.02,7.012,17]heptadeca-1,7,9,12,14,16-hexaen-8-yl)morpholine",3724031.0,c1ccc(CSc2ncnc3c2sc2nc(N4CCOCC4)c4c(c23)CCCC4)cc1,JGFXPKNCPKUXKK-UHFFFAOYSA-N,0
TOX-96259,,"2-benzylsulfanyl-5-(3-pyrrol-1-ylthiophen-2-yl)-1,3,4-oxadiazole",1484951.0,c1ccc(CSc2nnc(-c3sccc3-n3cccc3)o2)cc1,JWNYLQSVBIWWSB-UHFFFAOYSA-N,1
TOX-96260,,"3-benzylsulfanylphenanthro[9,10-e][1,2,4]triazine",332058.0,c1ccc(CSc2nnc3c4ccccc4c4ccccc4c3n2)cc1,VNLBCJYVPMIDDO-UHFFFAOYSA-N,1
TOX-96262,,"(5R)-2-pyridin-2-yl-2,9-diazaspiro[4.5]decane",3233405.0,c1ccc(N2CC[C@@]3(CCCNC3)C2)nc1,LGAFOJWLXLMHLW-CYBMUJFWSA-N,0
TOX-96263,,"2-phenyl-2,7-diazaspiro[3.5]nonane",3235001.0,c1ccc(N2CC3(CCNCC3)C2)cc1,TTWPLLUKFPAKMW-UHFFFAOYSA-N,0
TOX-96265,,"3-phenyl-3,9-diazaspiro[5.5]undecane",3232617.0,c1ccc(N2CCC3(CCNCC3)CC2)cc1,VNSLUHSUGLVNQB-UHFFFAOYSA-N,0
TOX-96266,,"3-pyridin-2-yl-3,9-diazaspiro[5.5]undecane",3234452.0,c1ccc(N2CCC3(CCNCC3)CC2)nc1,WAXJEURRWLTWEC-UHFFFAOYSA-N,0
TOX-96267,,"2-phenyl-2,9-diazaspiro[5.5]undecane",3233738.0,c1ccc(N2CCCC3(CCNCC3)C2)cc1,MKQNMIUBCUAQFL-UHFFFAOYSA-N,0
TOX-96269,,"1-[3-(1,3-benzodioxol-5-yloxy)propyl]-4-phenylpiperazine",134117.0,c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1,VUSNBQDZGKZEDL-UHFFFAOYSA-N,1
TOX-96270,,1-phenyl-N-(thiophen-2-ylmethyl)benzimidazol-5-amine,950037.0,c1ccc(-n2cnc3cc(NCc4cccs4)ccc32)cc1,IMVHBRRZRKPRIQ-UHFFFAOYSA-N,1
TOX-96271,,"N-(3-morpholin-4-ylpropyl)-1-phenylpyrazolo[3,4-d]pyrimidin-4-amine",661187.0,c1ccc(-n2ncc3c(NCCCN4CCOCC4)ncnc32)cc1,HQMLWERCNASPRE-UHFFFAOYSA-N,0
TOX-96272,,"10-phenyl-3,4,6,8,10,11-hexazatricyclo[7.3.0.02,6]dodeca-1(9),2,4,7,11-pentaene",943085.0,c1ccc(-n2ncc3c2ncn2cnnc32)cc1,QSFYGYPZUVQYMC-UHFFFAOYSA-N,1
TOX-96273,,"2-(1,3-benzodioxol-5-yl)-N-phenylquinazolin-4-amine",3234564.0,c1ccc(Nc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)cc1,WVRNTPYPZPFXAI-UHFFFAOYSA-N,1
TOX-96274,,N-phenyl-2-pyridin-3-ylquinazolin-4-amine,3235268.0,c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,RWCJXYFRNMIQLP-UHFFFAOYSA-N,1
TOX-96275,,"6-(1,3-benzodioxol-5-yl)-N-phenylquinazolin-4-amine",3233777.0,c1ccc(Nc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1,PWFDNJJUEHURDK-UHFFFAOYSA-N,1
TOX-96276,,N-phenyl-6-pyridin-3-ylquinazolin-4-amine,3235263.0,c1ccc(Nc2ncnc3ccc(-c4cccnc4)cc23)cc1,YWFSFRMYQRONTM-UHFFFAOYSA-N,1
TOX-96277,,"5-(1,3-benzodioxol-5-yl)-N-phenylpyrimidin-4-amine",3233227.0,c1ccc(Nc2ncncc2-c2ccc3c(c2)OCO3)cc1,WYSRMHQAJBKLBF-UHFFFAOYSA-N,1
TOX-96278,,5-(furan-3-yl)-N-phenylpyrimidin-4-amine,3233479.0,c1ccc(Nc2ncncc2-c2ccoc2)cc1,FUQLJMBDYUMWCT-UHFFFAOYSA-N,1
TOX-96279,,"1,2-diphenyl-1-(pyrazin-2-ylmethyl)hydrazine",283213.0,c1ccc(NN(Cc2cnccn2)c2ccccc2)cc1,VBXKYNWQDHSKJK-UHFFFAOYSA-N,1
TOX-96280,,4-phenoxy-6-phenylpyrimidine,824763.0,c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1,BVFVHSFYHFOBEB-UHFFFAOYSA-N,1
TOX-96283,,"N-(3,4-dihydro-2H-pyrrol-5-yl)-1H-benzimidazol-2-amine",2123289.0,c1ccc2[nH]c(NC3=NCCC3)nc2c1,XUONEJZJTMHYNC-UHFFFAOYSA-N,1
TOX-96284,Diphenyleneiodonium,"8-iodoniatricyclo[7.4.0.02,7]trideca-1(13),2,4,6,9,11-hexaene",3101.0,c1ccc2c(c1)[I+]c1ccccc1-2,QFXKXRXFBRLLPQ-UHFFFAOYSA-N,1
TOX-96285,,N-[4-(fluoren-9-ylideneamino)phenyl]fluoren-9-imine,408275.0,c1ccc2c(c1)C(=Nc1ccc(N=C3c4ccccc4-c4ccccc43)cc1)c1ccccc1-2,GCKQVENQMOTMOW-UHFFFAOYSA-N,0
TOX-96287,,9-(carbazol-9-ylmethyl)carbazole,231656.0,c1ccc2c(c1)c1ccccc1n2Cn1c2ccccc2c2ccccc21,ZHENGQSAYATKAZ-UHFFFAOYSA-N,1
TOX-96288,,"2-[(1S)-1,2,3,4-tetrahydronaphthalen-1-yl]-4,5-dihydro-1H-imidazole",716128.0,c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,BYJAVTDNIXVSPW-LBPRGKRZSA-N,0
TOX-96289,,"2-[(1R)-1,2,3,4-tetrahydronaphthalen-1-yl]-4,5-dihydro-1H-imidazole",716126.0,c1ccc2c(c1)CCC[C@H]2C1=NCCN1,BYJAVTDNIXVSPW-GFCCVEGCSA-N,0
TOX-96290,,"N-(2-morpholin-4-ylethyl)-3,4-diazatricyclo[9.4.0.02,7]pentadeca-1(15),2,4,6,11,13-hexaen-5-amine",195165.0,c1ccc2c(c1)CCCc1cc(NCCN3CCOCC3)nnc1-2,RUTYAHFAKWVMNH-UHFFFAOYSA-N,0
TOX-96291,,1-[4-(2-pyridin-4-ylpyrimidin-4-yl)phenyl]benzimidazole,1477814.0,c1ccc2c(c1)ncn2-c1ccc(-c2ccnc(-c3ccncc3)n2)cc1,LZRPTEXKZHUVIC-UHFFFAOYSA-N,1
TOX-96292,,"4-(benzimidazol-1-yl)-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidine",832425.0,c1ccc2c(c1)ncn2-c1ncnc2sc3c(c12)CCCC3,RLVIUQSKHZTGPS-UHFFFAOYSA-N,1
TOX-96294,,4-(benzotriazol-1-ylmethyl)morpholine,79626.0,c1ccc2c(c1)nnn2CN1CCOCC1,YZYQTUBWZGCDLR-UHFFFAOYSA-N,0
TOX-96295,(R)-idazoxan,"2-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]-4,5-dihydro-1H-imidazole",6603887.0,c1ccc2c(c1)OC[C@@H](C1=NCCN1)O2,HPMRFMKYPGXPEP-JTQLQIEISA-N,0
TOX-96296,(R)-Mequitazine,10-[[(3R)-1-azabicyclo[2.2.2]octan-3-yl]methyl]phenothiazine,3246605.0,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2,HOKDBMAJZXIPGC-MRXNPFEDSA-N,0
TOX-96297,,9-(1H-indol-3-yl)acridine,3131058.0,c1ccc2c(-c3c[nH]c4ccccc34)c3ccccc3nc2c1,GDVZXLBQMLKZDB-UHFFFAOYSA-N,1
TOX-96298,,2-(naphthalen-1-ylmethyl)imidazolidine,432976.0,c1ccc2c(CC3NCCN3)cccc2c1,MUYXXSFTSDPSQP-UHFFFAOYSA-N,0
TOX-96299,,3-[[4-(1H-indol-3-ylmethyl)piperazin-1-yl]methyl]-1H-indole,412865.0,c1ccc2c(CN3CCN(Cc4c[nH]c5ccccc45)CC3)c[nH]c2c1,WSJVQTJWVHONKW-UHFFFAOYSA-N,0
TOX-96301,,1-(naphthalen-1-ylmethylsulfanylmethyl)naphthalene,233907.0,c1ccc2c(CSCc3cccc4ccccc34)cccc2c1,DAQRZDDIMCDMPZ-UHFFFAOYSA-N,1
TOX-96302,,4-[2-(naphthalen-1-ylmethylsulfanyl)ethyl]pyridine,1626247.0,c1ccc2c(CSCCc3ccncc3)cccc2c1,VMNQWTCCPOASJY-UHFFFAOYSA-N,1
TOX-96303,,2-(furan-3-yl)-4-imidazol-1-ylquinazoline,3235458.0,c1ccc2c(-n3ccnc3)nc(-c3ccoc3)nc2c1,KWJGQRFBNUOGQU-UHFFFAOYSA-N,1
TOX-96304,,"2-(1,3-benzodioxol-5-yl)-4-piperazin-1-ylquinazoline",3234299.0,c1ccc2c(N3CCNCC3)nc(-c3ccc4c(c3)OCO4)nc2c1,HJZUDGZNNHAQQW-UHFFFAOYSA-N,1
TOX-96305,,2-(furan-3-yl)-4-piperazin-1-ylquinazoline,3234294.0,c1ccc2c(N3CCNCC3)nc(-c3ccoc3)nc2c1,JEMGFBZNNVJASS-UHFFFAOYSA-N,1
TOX-96306,,4-[2-(furan-3-yl)quinazolin-4-yl]morpholine,3234242.0,c1ccc2c(N3CCOCC3)nc(-c3ccoc3)nc2c1,UJUDVTFDRDPLOW-UHFFFAOYSA-N,1
TOX-96307,,N-cyclopropyl-2-(furan-3-yl)quinazolin-4-amine,3235164.0,c1ccc2c(NC3CC3)nc(-c3ccoc3)nc2c1,NLSDFRVYVAISOU-UHFFFAOYSA-N,1
TOX-96308,,"2-(1,3-benzodioxol-5-yl)-N-pyridin-4-ylquinazolin-4-amine",3234587.0,c1ccc2c(Nc3ccncc3)nc(-c3ccc4c(c3)OCO4)nc2c1,IGCGUEWRPBJQQD-UHFFFAOYSA-N,1
TOX-96309,,2-(furan-3-yl)-N-pyridin-4-ylquinazolin-4-amine,3232588.0,c1ccc2c(Nc3ccncc3)nc(-c3ccoc3)nc2c1,UQXZDAGRPUPJQT-UHFFFAOYSA-N,1
TOX-96312,,"2-(1,3-benzodioxol-5-yl)-N-(2-morpholin-4-ylethyl)quinazolin-4-amine",3235158.0,c1ccc2c(NCCN3CCOCC3)nc(-c3ccc4c(c3)OCO4)nc2c1,VNGKUXSPWRYFLG-UHFFFAOYSA-N,1
TOX-96313,,2-(furan-3-yl)-N-(2-morpholin-4-ylethyl)quinazolin-4-amine,3235054.0,c1ccc2c(NCCN3CCOCC3)nc(-c3ccoc3)nc2c1,MXLXDMHTXNZALQ-UHFFFAOYSA-N,1
TOX-96314,,4-(isoquinolin-2-ium-2-ylmethyl)quinoline,3246010.0,c1ccc2c[n+](Cc3ccnc4ccccc34)ccc2c1,LQYIGOGIVWBFNA-UHFFFAOYSA-N,0
TOX-96315,,2-(4-isoquinolin-2-ium-2-ylbutyl)isoquinolin-2-ium,3246129.0,c1ccc2c[n+](CCCC[n+]3ccc4ccccc4c3)ccc2c1,SUWXUVKWDAKFPK-UHFFFAOYSA-N,0
TOX-96317,,"3-(4,5-dihydro-1H-imidazol-2-yl)isoquinoline",3410883.0,c1ccc2cc(C3=NCCN3)ncc2c1,ZXRSVNHYTSSFMN-UHFFFAOYSA-N,1
TOX-96318,,"5-naphthalen-2-yl-3-(5-naphthalen-2-yl-1,2-oxazol-3-yl)-1,2-oxazole",340661.0,c1ccc2cc(-c3cc(-c4cc(-c5ccc6ccccc6c5)on4)no3)ccc2c1,MDCYFLAZVPQFHT-UHFFFAOYSA-N,1
TOX-96319,,4-naphthalen-2-ylthiadiazole,1475463.0,c1ccc2cc(-c3csnn3)ccc2c1,PNTNYAROJBIZDO-UHFFFAOYSA-N,1
TOX-96320,,"N,N'-dinaphthalen-2-ylmethanediamine",245746.0,c1ccc2cc(NCNc3ccc4ccccc4c3)ccc2c1,WVCPMBHZPSBORV-UHFFFAOYSA-N,1
TOX-96321,,"2-(4,5-dihydro-1H-imidazol-2-yl)quinoline",2457.0,c1ccc2nc(C3=NCCN3)ccc2c1,OSUVWJGCKQEMHK-UHFFFAOYSA-N,1
TOX-96322,,"2-(4,5-dihydro-1H-imidazol-2-yl)quinoxaline",4520732.0,c1ccc2nc(C3=NCCN3)cnc2c1,MQSSFHXQKUSFIW-UHFFFAOYSA-N,1
TOX-96324,,"2-(1-benzofuran-2-yl)-4,5-dihydro-1H-imidazole",3080926.0,c1ccc2oc(C3=NCCN3)cc2c1,YTJOHEUHUVBKSB-UHFFFAOYSA-N,1
TOX-96325,,1-[1-(1-benzothiophen-2-yl)cyclohexyl]piperidine,123692.0,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,RGSVXQJPSWZXOP-UHFFFAOYSA-N,0
TOX-96326,,"2-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]-1,3-benzothiazole",127902.0,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1,BYHKGNWKJMGHGE-UHFFFAOYSA-N,1
TOX-96327,,"N-(3-cycloheptyl-2,4-dihydro-1H-1,3,5-triazin-6-yl)-1,3-benzothiazol-2-amine",1970834.0,c1ccc2sc(NC3=NCN(C4CCCCCC4)CN3)nc2c1,NAKPTCJEUFGRFS-UHFFFAOYSA-N,0
TOX-96328,,"2-[2-(1,3-benzothiazol-2-ylsulfanyl)ethylsulfanyl]-1,3-benzothiazole",302689.0,c1ccc2sc(SCCSc3nc4ccccc4s3)nc2c1,SLNISRYXTNUMTF-UHFFFAOYSA-N,1
TOX-96329,,"N-(1,3-benzothiazol-2-ylsulfanylmethyl)-N-cyclohexylcyclohexanamine",234404.0,c1ccc2sc(SCN(C3CCCCC3)C3CCCCC3)nc2c1,WSADMJNRWCWRJT-UHFFFAOYSA-N,1
TOX-96330,,"2-(1,3-benzothiazol-2-ylsulfanylmethylsulfanyl)-1,3-benzothiazole",234859.0,c1ccc2sc(SCSc3nc4ccccc4s3)nc2c1,MXPRFFFCRFBOPX-UHFFFAOYSA-N,1
TOX-96331,,4-(4-pyrrol-1-ylphenyl)morpholine,882019.0,c1ccn(-c2ccc(N3CCOCC3)cc2)c1,VJGOAQUQJGASLY-UHFFFAOYSA-N,1
TOX-96333,,1-[2-[(2S)-piperidin-2-yl]ethyl]piperidine,694665.0,C1CCN(CC[C@@H]2CCCCN2)CC1,SKMHPZXWMNAWGC-LBPRGKRZSA-N,0
TOX-96334,,"(1S,2R,9S,10R)-7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecane",92759.0,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]2C1,SLRCCWJSBJZJBV-BYNSBNAKSA-N,0
TOX-96335,,"4-(1,3-benzodioxol-5-yl)-6-imidazol-1-ylpyrimidine",3233961.0,c1cn(-c2cc(-c3ccc4c(c3)OCO4)ncn2)cn1,YHWRPLDDIPDBJT-UHFFFAOYSA-N,1
TOX-96337,,"2-pyrimidin-2-yl-2,7-diazaspiro[3.5]nonane",3233309.0,c1cnc(N2CC3(CCNCC3)C2)nc1,PSSHFACNLAZRIA-UHFFFAOYSA-N,0
TOX-96338,,"3-pyrimidin-2-yl-3,9-diazaspiro[5.5]undecane",3234323.0,c1cnc(N2CCC3(CCNCC3)CC2)nc1,APPLLDWQZMYSRO-UHFFFAOYSA-N,0
TOX-96339,,"4-naphthalen-2-yl-N-pyrimidin-2-yl-1,3-thiazol-2-amine",973021.0,c1cnc(Nc2nc(-c3ccc4ccccc4c3)cs2)nc1,UXPSCBKPRNMVSD-UHFFFAOYSA-N,1
TOX-96340,,"6-[3,4,6,7,8,8a-hexahydro-1H-pyrrolo[1,2-a]pyrazin-2-yl-(1-cyclopentyltetrazol-5-yl)methyl]quinoline",3193602.0,c1cnc2ccc(C(c3nnnn3C3CCCC3)N3CCN4CCCC4C3)cc2c1,JBCMRQFLVJQMFH-UHFFFAOYSA-N,0
TOX-96342,,4-imidazol-1-yl-6-pyridin-3-ylpyrimidine,3234003.0,c1cncc(-c2cc(-n3ccnc3)ncn2)c1,SYSMKUYXLICNHZ-UHFFFAOYSA-N,1
TOX-96343,,6-pyridin-3-yl-N-(thiophen-2-ylmethyl)pyrimidin-4-amine,3234066.0,c1cncc(-c2cc(NCc3cccs3)ncn2)c1,RMHREVURKZOGIR-UHFFFAOYSA-N,1
TOX-96344,,N-piperidin-4-yl-6-pyridin-3-ylquinazolin-4-amine,3234037.0,c1cncc(-c2ccc3ncnc(NC4CCNCC4)c3c2)c1,ZAQFEYZBEQAOHQ-UHFFFAOYSA-N,1
TOX-96345,,N-(2-morpholin-4-ylethyl)-6-pyridin-3-ylquinazolin-4-amine,3234983.0,c1cncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,HYGHWJDOWZXABZ-UHFFFAOYSA-N,1
TOX-96349,,4-imidazol-1-yl-2-pyridin-3-ylquinazoline,3233893.0,c1cncc(-c2nc(-n3ccnc3)c3ccccc3n2)c1,YZPWYOWTOKBUAS-UHFFFAOYSA-N,1
TOX-96350,,4-piperazin-1-yl-2-pyridin-3-ylquinazoline,3234723.0,c1cncc(-c2nc(N3CCNCC3)c3ccccc3n2)c1,IYEYCSIHXGNRIO-UHFFFAOYSA-N,1
TOX-96351,,2-pyridin-3-yl-N-(thiophen-2-ylmethyl)quinazolin-4-amine,2474854.0,c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,LOPGUWAPDVMPKH-UHFFFAOYSA-N,1
TOX-96352,,N-(2-morpholin-4-ylethyl)-2-pyridin-3-ylquinazolin-4-amine,805524.0,c1cncc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,NIJZBVHSIDPOSH-UHFFFAOYSA-N,1
TOX-96353,,4-imidazol-1-yl-2-pyridin-3-ylpyrimidine,3233358.0,c1cncc(-c2nccc(-n3ccnc3)n2)c1,PEXBPLITWLOELY-UHFFFAOYSA-N,1
TOX-96355,,"6-(1,3-benzodioxol-5-yl)-N-(pyridin-3-ylmethyl)pyrimidin-4-amine",3233824.0,c1cncc(CNc2cc(-c3ccc4c(c3)OCO4)ncn2)c1,QBNWTWWPXGKOQM-UHFFFAOYSA-N,1
TOX-96357,,"2-(1,3-benzodioxol-5-yl)-N-(pyridin-3-ylmethyl)pyrimidin-4-amine",3234998.0,c1cncc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c1,QNQZGEQPXVSUOZ-UHFFFAOYSA-N,1
TOX-96358,,2-pyridin-3-yl-N-(pyridin-3-ylmethyl)quinazolin-4-amine,3235471.0,c1cncc(CNc2nc(-c3cccnc3)nc3ccccc23)c1,VLWMQPYZWJBDPL-UHFFFAOYSA-N,1
TOX-96359,,2-(furan-3-yl)-N-(pyridin-3-ylmethyl)quinazolin-4-amine,3234499.0,c1cncc(CNc2nc(-c3ccoc3)nc3ccccc23)c1,YHUFXEVRZITVCX-UHFFFAOYSA-N,1
TOX-96360,,6-pyridin-3-yl-N-(pyridin-3-ylmethyl)quinazolin-4-amine,3234518.0,c1cncc(CNc2ncnc3ccc(-c4cccnc4)cc23)c1,RVBIWCYTYOICMI-UHFFFAOYSA-N,1
TOX-96361,,6-(furan-3-yl)-N-(pyridin-3-ylmethyl)quinazolin-4-amine,3235429.0,c1cncc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,YZPNUYIMLUURTL-UHFFFAOYSA-N,1
TOX-96362,,"5-(1,3-benzodioxol-5-yl)-N-(pyridin-3-ylmethyl)pyrimidin-4-amine",3235048.0,c1cncc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,NIVGEZBXSVDFEA-UHFFFAOYSA-N,1
TOX-96363,,5-pyridin-3-yl-N-(pyridin-3-ylmethyl)pyrimidin-4-amine,3232702.0,c1cncc(CNc2ncncc2-c2cccnc2)c1,DOYDGBXCIIEGAK-UHFFFAOYSA-N,1
TOX-96364,,5-(furan-3-yl)-N-(pyridin-3-ylmethyl)pyrimidin-4-amine,3233460.0,c1cncc(CNc2ncncc2-c2ccoc2)c1,UYNFBWJVKAADQH-UHFFFAOYSA-N,1
TOX-96365,,2-piperazin-1-yl-N-(pyridin-3-ylmethyl)ethanamine,248753.0,c1cncc(CNCCN2CCNCC2)c1,UJUAARGDLUVXPB-UHFFFAOYSA-N,0
TOX-96366,,6-(pyridin-3-ylmethylsulfanyl)-7H-purine,3246462.0,c1cncc(CSc2ncnc3[nH]cnc23)c1,YKLRWNKTMVBHDK-UHFFFAOYSA-N,1
TOX-96367,,"1-oxa-4,7,10-triazacyclododecane",771596.0,C1CNCCOCCNCCN1,NLINGGCQUVARNS-UHFFFAOYSA-N,0
TOX-96368,,"2-[[(5R)-2,9-diazaspiro[4.5]decan-2-yl]methyl]-1,3-thiazole",3234888.0,c1csc(CN2CC[C@@]3(CCCNC3)C2)n1,XNDYRXNLBVXNJN-GFCCVEGCSA-N,0
TOX-96369,,"2-(2,7-diazaspiro[3.5]nonan-2-ylmethyl)-1,3-thiazole",3234046.0,c1csc(CN2CC3(CCNCC3)C2)n1,FWBZVJCMIUPDGD-UHFFFAOYSA-N,0
TOX-96370,,"2-(3,9-diazaspiro[5.5]undecan-3-ylmethyl)-1,3-thiazole",3234760.0,c1csc(CN2CCC3(CCNCC3)CC2)n1,QULWOLRVNPEZBR-UHFFFAOYSA-N,0
TOX-96371,,"2-(2,9-diazaspiro[5.5]undecan-2-ylmethyl)-1,3-thiazole",3233525.0,c1csc(CN2CCCC3(CCNCC3)C2)n1,YFAXXUQQUXYGEV-UHFFFAOYSA-N,0
TOX-96372,,6-(furan-3-yl)-N-(thiophen-2-ylmethyl)pyrimidin-4-amine,3234711.0,c1csc(CNc2cc(-c3ccoc3)ncn2)c1,AYTDMOSIHZDVJH-UHFFFAOYSA-N,1
TOX-96373,,"2-(1,3-benzodioxol-5-yl)-N-(thiophen-2-ylmethyl)pyrimidin-4-amine",3235112.0,c1csc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c1,KMAOEZBKYCZOPD-UHFFFAOYSA-N,1
TOX-96374,,2-(furan-3-yl)-N-(thiophen-2-ylmethyl)pyrimidin-4-amine,3234864.0,c1csc(CNc2ccnc(-c3ccoc3)n2)c1,OJKPXSCGGXKIGW-UHFFFAOYSA-N,1
TOX-96375,,"2-(1,3-benzodioxol-5-yl)-N-(thiophen-2-ylmethyl)quinazolin-4-amine",3233986.0,c1csc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c1,NXGMHYBAVIPUDE-UHFFFAOYSA-N,1
TOX-96376,,2-(furan-3-yl)-N-(thiophen-2-ylmethyl)quinazolin-4-amine,3233429.0,c1csc(CNc2nc(-c3ccoc3)nc3ccccc23)c1,HJYIIOLLFVDUBA-UHFFFAOYSA-N,1
TOX-96377,,6-(furan-3-yl)-N-(thiophen-2-ylmethyl)quinazolin-4-amine,3234850.0,c1csc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,JQTNPGCWKXTRTO-UHFFFAOYSA-N,1
TOX-96378,,"5-(1,3-benzodioxol-5-yl)-N-(thiophen-2-ylmethyl)pyrimidin-4-amine",3235464.0,c1csc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,WXHGHNWLPZSBCN-UHFFFAOYSA-N,1
TOX-96379,Immepip,4-(1H-imidazol-5-ylmethyl)piperidine,3035842.0,c1nc(CC2CCNCC2)c[nH]1,MCNGUYXRBCIGOV-UHFFFAOYSA-N,0
TOX-96380,,"4-(aziridin-1-yl)-1-[(2S)-oxan-2-yl]pyrazolo[3,4-d]pyrimidine",3246173.0,c1nc(N2CC2)c2cnn([C@@H]3CCCCO3)c2n1,WOWVNYFKIVFUJC-JTQLQIEISA-N,0
TOX-96381,,"6-(1,3-benzodioxol-5-yl)-4-piperazin-1-ylquinazoline",3234264.0,c1nc(N2CCNCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,WVUITNJNSZRMPM-UHFFFAOYSA-N,1
TOX-96382,,6-(furan-3-yl)-4-piperazin-1-ylquinazoline,3235216.0,c1nc(N2CCNCC2)c2cc(-c3ccoc3)ccc2n1,DYWTZXPSCFZYAD-UHFFFAOYSA-N,1
TOX-96383,,4-[6-(furan-3-yl)quinazolin-4-yl]morpholine,3233553.0,c1nc(N2CCOCC2)c2cc(-c3ccoc3)ccc2n1,DDWRBINTQCOSJS-UHFFFAOYSA-N,1
TOX-96384,,"6-(1,3-benzodioxol-5-yl)-N-piperidin-4-ylquinazolin-4-amine",3234817.0,c1nc(NC2CCNCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,JVWQEJKKZVXPPK-UHFFFAOYSA-N,1
TOX-96387,,"6-(1,3-benzodioxol-5-yl)-N-(2-morpholin-4-ylethyl)quinazolin-4-amine",3234331.0,c1nc(NCCN2CCOCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,WCSKSSNIVMDLSF-UHFFFAOYSA-N,1
TOX-96388,,6-(furan-3-yl)-N-(2-morpholin-4-ylethyl)quinazolin-4-amine,3233559.0,c1nc(NCCN2CCOCC2)c2cc(-c3ccoc3)ccc2n1,GLXKGGBRZLUOGO-UHFFFAOYSA-N,1
TOX-96389,,"5-(1,3-benzodioxol-5-yl)-N-[2-(1H-imidazol-5-yl)ethyl]pyrimidin-4-amine",3233190.0,c1ncc(-c2ccc3c(c2)OCO3)c(NCCc2cnc[nH]2)n1,RODALHKTSMJXEL-UHFFFAOYSA-N,1
TOX-96390,,N-cyclopropyl-5-(furan-3-yl)pyrimidin-4-amine,3233771.0,c1ncc(-c2ccoc2)c(NC2CC2)n1,NZBFUAARQSYAQC-UHFFFAOYSA-N,1
TOX-96393,,"N-(2,6-dimethoxypyrimidin-4-yl)hept-5-ynamide",3236649.0,CC#CCCCC(=O)Nc1cc(OC)nc(OC)n1,CXPFAJAHRRKOTD-UHFFFAOYSA-N,1
TOX-96395,,"N-[2-oxo-2-[(2E)-2-[(E)-4-phenylbut-3-en-2-ylidene]hydrazinyl]ethyl]-1,3-benzodioxole-5-carboxamide",5751144.0,CC(/C=C/c1ccccc1)=N/NC(=O)CNC(=O)c1ccc2c(c1)OCO2,XAAMBDLSYIFFOG-NAVQUYGWSA-N,1
TOX-96398,,"4-[(Z)-[(E)-2-methyl-3-phenylprop-2-enylidene]amino]-3-pyridin-3-yl-1H-1,2,4-triazole-5-thione",5390420.0,CC(/C=N/n1c(S)nnc1-c1cccnc1)=C\c1ccccc1,IPIWDNFQVKTCOF-UUACLZHGSA-N,1
TOX-96400,,N-[(Z)-[(E)-3-(furan-2-yl)-2-methylprop-2-enylidene]amino]-2-thiophen-2-ylacetamide,5402840.0,CC(/C=N/NC(=O)Cc1cccs1)=C\c1ccco1,VYBFJJVNLXJOHE-WSMPZLJYSA-N,1
