,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
103,TOX-27086,tilorone,"2,7-bis[2-(diethylamino)ethoxy]fluoren-9-one",5475,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,MPMFCABZENCRHV-UHFFFAOYSA-N,3.999434913,0,<10
104,TOX-30271,Centpropazine,1-[4-[2-hydroxy-3-(4-phenylpiperazin-1-yl)propoxy]phenyl]propan-1-one,118176,CCC(=O)c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1,ZQPXSRTZFYHSFB-UHFFFAOYSA-N,1.710106738,0,<10
105,TOX-30323,Zipeprol,1-methoxy-3-[4-(2-methoxy-2-phenylethyl)piperazin-1-yl]-1-phenylpropan-2-ol,36910,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,VSTNNAYSCJQCQI-UHFFFAOYSA-N,10.99942787,1,10-50
106,TOX-31027,Nadoxolol,"N',3-dihydroxy-4-naphthalen-1-yloxybutanimidamide",37333,N=C(CC(O)COc1cccc2ccccc12)NO,UPZVYDSBLFNMLK-UHFFFAOYSA-N,79.99907794,2,50-500
107,TOX-33989,,"17-(cyclopropylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol",13080266,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CC1)CC3,STBZIDOIKQNFCQ-UHFFFAOYSA-N,0.013998169,0,<10
108,TOX-34474,,"4-acetyl-N-ethyl-7-methyl-6,6a,8,9-tetrahydroindolo[4,3-fg]quinoline-9-carboxamide",78299426,CCNC(=O)C1C=C2c3cccc4c3c(cn4C(C)=O)CC2N(C)C1,UKRWCEJTOPSTEC-UHFFFAOYSA-N,0.074994888,0,<10
109,TOX-36484,Mabuterol,1-[4-amino-3-chloro-5-(trifluoromethyl)phenyl]-2-(tert-butylamino)ethanol,3995,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,JSJCTEKTBOKRST-UHFFFAOYSA-N,0.001142974,0,<10
110,TOX-42616,Chloral acetamide,"N-acetyl-2,2,2-trichloroacetamide",115870,CC(=O)NC(=O)C(Cl)(Cl)Cl,OWRBSEOYAHISRT-UHFFFAOYSA-N,3599.823905,4,>2000
111,TOX-43602,,2-[1-(2-hydroxyethyl)aziridin-1-ium-1-yl]ethanol,47154,OCC[N+]1(CCO)CC1,SAACDHXRGOZTNU-UHFFFAOYSA-N,0.342992216,0,<10
112,TOX-46215,Furaprofen,2-(3-phenyl-1-benzofuran-7-yl)propanoic acid,37801,CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12,ODZUWQAFWMLWCF-UHFFFAOYSA-N,4.99988734,0,<10
113,TOX-72149,Buformin,2-butyl-1-(diaminomethylidene)guanidine,2468,CCCCNC(=N)N=C(N)N,XSEUMFJMFFMCIU-UHFFFAOYSA-N,2.856981827,0,<10
114,TOX-72455,,2-hydroperoxy-2-(2-hydroperoxybutan-2-ylperoxy)butane,3672772,CCC(C)(OO)OOC(C)(CC)OO,WFUGQJXVXHBTEM-UHFFFAOYSA-N,479.9863,2,50-500
115,TOX-72651,,"(7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl)-pyrrolidin-1-ylmethanone",54301816,CN1CC(C(=O)N2CCCC2)C=C2c3cccc4[nH]cc(c34)CC21,SETDYMMXQQXCRP-UHFFFAOYSA-N,0.009999253,0,<10
116,TOX-73051,BIALAMICOL,2-(diethylaminomethyl)-4-[3-(diethylaminomethyl)-4-hydroxy-5-prop-2-enylphenyl]-6-prop-2-enylphenol,10304,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,DQNIWUUHJSXGHW-UHFFFAOYSA-N,42.9960608,1,10-50
117,TOX-73466,,N-(2-hydroxyphenyl)acetamide,11972,CC(=O)Nc1ccccc1O,ADVGKWPZRIDURE-UHFFFAOYSA-N,14.28552746,1,10-50
118,TOX-75955,,"3,7-dimethyl-1-propylpurine-2,6-dione",96448,CCCn1c(=O)c2c(ncn2C)n(C)c1=O,XJKSERUTELYNMR-UHFFFAOYSA-N,25.99906414,1,10-50
119,TOX-109583,Gamfexine,"3-cyclohexyl-N,N-dimethyl-3-phenylpropan-1-amine",31041,CN(C)CCC(c1ccccc1)C1CCCCC1,AJDSHXKJJDQZCJ-UHFFFAOYSA-N,4.999796261,0,<10
120,TOX-113362,sulfinpyrazone,"4-[2-(benzenesulfinyl)ethyl]-1,2-diphenylpyrazolidine-3,5-dione",5342,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,MBGGBVCUIVRRBF-UHFFFAOYSA-N,29.00064526,1,10-50
