,TAID,Name,IUPAC Name,PubChem CID,SMILES,InChIKey,Toxicity Value,EPACategoryIndex,EPACategory
137,TOX-8543,Tetramethoxysilane,tetramethyl silicate,12682,CO[Si](OC)(OC)OC,LFQCEHFDDXELDD-UHFFFAOYSA-N,999.9868606,3,500-2000
138,TOX-8558,,1-methyl-1-nitrosourea,12699,CN(N=O)C(N)=O,ZRKWMRDKSOPRRS-UHFFFAOYSA-N,109.9989328,2,50-500
139,TOX-8577,,2-methylhex-5-en-3-yn-2-ol,12723,C=CC#CC(C)(C)O,OYWGYGPXPDGOGH-UHFFFAOYSA-N,589.9678634,3,500-2000
140,TOX-8665,propanil,"N-(3,4-dichlorophenyl)propanamide",4933,CCC(=O)Nc1ccc(Cl)c(Cl)c1,LFULEKSKNZEWOE-UHFFFAOYSA-N,2526.965237,4,>2000
141,TOX-8676,,3-phenoxyphenol,12842,Oc1cccc(Oc2ccccc2)c1,HBUCPZGYBSEEHF-UHFFFAOYSA-N,2306.999998,4,>2000
142,TOX-8804,,dimethoxy-sulfanyl-sulfanylidene-lambda5-phosphane,12959,COP(=S)(S)OC,CZGGKXNYNPJFAX-UHFFFAOYSA-N,1399.964597,3,500-2000
143,TOX-8815,,2-ethylhexanoyl chloride,79103,CCCCC(CC)C(=O)Cl,WFSGQBNCVASPMW-UHFFFAOYSA-N,1500.0,3,500-2000
144,TOX-8858,PHENYL DICHLOROPHOSPHATE,dichlorophosphoryloxybenzene,13038,O=P(Cl)(Cl)Oc1ccccc1,TXFOLHZMICYNRM-UHFFFAOYSA-N,849.9838851,3,500-2000
145,TOX-8864,PENTAFLUOROPHENOL,"2,3,4,5,6-pentafluorophenol",13041,Oc1c(F)c(F)c(F)c(F)c1F,XBNGYFFABRKICK-UHFFFAOYSA-N,329.9946217,2,50-500
146,TOX-9218,,3-triethoxysilylpropan-1-amine,13521,CCO[Si](CCCN)(OCC)OCC,WYTZZXDRDKSJID-UHFFFAOYSA-N,3999.945795,4,>2000
147,TOX-9372,Methidathion,"3-(dimethoxyphosphinothioylsulfanylmethyl)-5-methoxy-1,3,4-thiadiazol-2-one",13709,COc1nn(CSP(=S)(OC)OC)c(=O)s1,MEBQXILRKZHVCX-UHFFFAOYSA-N,24.99677512,1,10-50
148,TOX-9510,Chlormequat,2-chloroethyl(trimethyl)azanium,13837,C[N+](C)(C)CCCl,JUZXDNPBRPUIOR-UHFFFAOYSA-N,670.0054645,3,500-2000
149,TOX-9548,,"2,2,4,4,6,6-hexamethyl-1,3,5,2,4,6-triazatrisilinane",66094,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,WGGNJZRNHUJNEM-UHFFFAOYSA-N,1329.981824,3,500-2000
150,TOX-9660,,O-naphthalen-2-yl N-methyl-N-naphthalen-2-ylcarbamothioate,70589,CN(C(=S)Oc1ccc2ccccc2c1)c1ccc2ccccc2c1,PZHBZYPUUCYOIA-UHFFFAOYSA-N,9998.515077,4,>2000
151,TOX-9708,,"ethyl 6,8-dichlorooctanoate",14053,CCOC(=O)CCCCC(Cl)CCCl,RFYDWSNYTVVKBR-UHFFFAOYSA-N,3699.877262,4,>2000
152,TOX-9709,,ethyl 8-chloro-6-hydroxyoctanoate,14054,CCOC(=O)CCCCC(O)CCCl,YSFJHUHDLIFMPB-UHFFFAOYSA-N,2499.977551,4,>2000
153,TOX-9716,,ethyl 6-chloro-6-oxohexanoate,14065,CCOC(=O)CCCCC(=O)Cl,VEOZBFFLKPBVIY-UHFFFAOYSA-N,1008.989525,3,500-2000
154,TOX-9733,,3-anilinopropanenitrile,14100,N#CCCNc1ccccc1,FENJKTQEFUPECW-UHFFFAOYSA-N,4499.907661,4,>2000
155,TOX-9755,CTMA,2-(4-chloro-2-methylphenoxy)-N-methoxyacetamide,70656,CONC(=O)COc1ccc(Cl)cc1C,ASRSBXRMOCLKQC-UHFFFAOYSA-N,174.997714,2,50-500
156,TOX-9785,Diallyl isophthalate,"bis(prop-2-enyl) benzene-1,3-dicarboxylate",66183,C=CCOC(=O)c1cccc(C(=O)OCC=C)c1,OOORLLSLMPBSPT-UHFFFAOYSA-N,1699.986193,3,500-2000
157,TOX-9835,,2-dimethoxyphosphinothioylsulfanylacetic acid,14209,COP(=S)(OC)SCC(=O)O,OGCAJUKWNJKZFV-UHFFFAOYSA-N,2419.776154,4,>2000
158,TOX-9883,,2-ethenyl-6-methylpyridine,70735,C=Cc1cccc(C)n1,VMWGBWNAHAUQIO-UHFFFAOYSA-N,509.9700422,3,500-2000
159,TOX-10119,,3-(dimethylamino)-2-methyl-1-(2-methylphenyl)-1-phenylpropan-1-ol,102629,Cc1ccccc1C(O)(c1ccccc1)C(C)CN(C)C,LCYZTFHPPZFVSC-UHFFFAOYSA-N,249.9867687,2,50-500
160,TOX-10251,trifluralin,"2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline",5569,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],ZSDSQXJSNMTJDA-UHFFFAOYSA-N,3699.977932,4,>2000
161,TOX-10717,,"3-ethoxypropane-1,2-diol",94215,CCOCC(O)CO,LOSWWGJGSSQDKH-UHFFFAOYSA-N,5000.083225,4,>2000
162,TOX-10756,,1-acetylazepan-2-one,15904,CC(=O)N1CCCCCC1=O,QISSLHPKTCLLDL-UHFFFAOYSA-N,1299.941364,3,500-2000
163,TOX-10956,Felipyrine,1-phenyl-3-piperidin-1-ylpyrrolidin-2-one,71108,O=C1C(N2CCCCC2)CCN1c1ccccc1,TYGVJQQISVEFSH-UHFFFAOYSA-N,661.9783255,3,500-2000
164,TOX-11235,,"2-methyl-3-[methyl(2-phenylethyl)amino]-1,1-diphenylpropan-1-ol",200459,CC(CN(C)CCc1ccccc1)C(O)(c1ccccc1)c1ccccc1,BYFJJBSEECDXNB-UHFFFAOYSA-N,499.9819197,2,50-500
165,TOX-11236,,"6-(4-chlorophenyl)-2,2-dimethylpiperidin-4-one",200460,CC1(C)CC(=O)CC(c2ccc(Cl)cc2)N1,DTYKUDWWQYUHRI-UHFFFAOYSA-N,399.9831742,2,50-500
166,TOX-11341,CYCLURON,"3-cyclooctyl-1,1-dimethylurea",16554,CN(C)C(=O)NC1CCCCCCC1,DQZCVNGCTZLGAQ-UHFFFAOYSA-N,2599.999997,4,>2000
167,TOX-11492,DICHLOROISOCYANURIC ACID,"1,3-dichloro-1,3,5-triazinane-2,4,6-trione",16726,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,CEJLBZWIKQJOAT-UHFFFAOYSA-N,1427.339163,3,500-2000
168,TOX-11502,Dibutyl dithiophosphate,dibutoxy-sulfanyl-sulfanylidene-lambda5-phosphane,35228,CCCCOP(=S)(S)OCCCC,XPRULOZMJZDZEF-UHFFFAOYSA-N,749.8576408,3,500-2000
169,TOX-11515,,"2-methyl-1,1-diphenyl-3-pyrrolidin-1-ylpropan-1-ol",150987,CC(CN1CCCC1)C(O)(c1ccccc1)c1ccccc1,XVAIJJSJCGMFMJ-UHFFFAOYSA-N,189.9832785,2,50-500
170,TOX-11516,,"3-(dimethylamino)-2-methyl-1,1-diphenylpropan-1-ol",110988,CC(CN(C)C)C(O)(c1ccccc1)c1ccccc1,IFCVOBDIZQICIA-UHFFFAOYSA-N,250.0111365,2,50-500
171,TOX-11525,,"6-(4-fluorophenyl)-2,2-dimethylpiperidin-4-one",200568,CC1(C)CC(=O)CC(c2ccc(F)cc2)N1,CKCURTUTWTUVEM-UHFFFAOYSA-N,399.9909616,2,50-500
172,TOX-11679,Asozin,thioarsorosomethane,17330,C[As]=S,HZQMVTWIBHMLHY-UHFFFAOYSA-N,99.99672201,2,50-500
173,TOX-11740,,"1,2,3,4,5,6-hexamethyl-1,3,5,2,4,6-triazatrisilinane",200714,CN1[SiH](C)N(C)[SiH](C)N(C)[SiH]1C,HBNWIPMCQKVDDD-UHFFFAOYSA-N,499.9931665,2,50-500
174,TOX-11741,,"1,2,3,4,5,6,7,8-octamethyl-1,3,5,7,2,4,6,8-tetrazatetrasilocane",200715,CN1[SiH](C)N(C)[SiH](C)N(C)[SiH](C)N(C)[SiH]1C,BGMNUYOGMMCWIX-UHFFFAOYSA-N,999.9863328,3,500-2000
175,TOX-11821,CYANURIC ACID,"1,3,5-triazinane-2,4,6-trione",7956,O=c1[nH]c(=O)[nH]c(=O)[nH]1,ZFSLODLOARCGLH-UHFFFAOYSA-N,4999.806319,4,>2000
176,TOX-11929,,"2-(2,4-dichlorophenoxy)acetic acid",1486,O=C(O)COc1ccc(Cl)cc1Cl,OVSKIKFHRZPJSS-UHFFFAOYSA-N,374.9847315,2,50-500
177,TOX-12044,ethynylvinyl butyl ether,1-but-1-en-3-ynoxybutane,200834,C#CC=COCCCC,FMSGJPWEFWNZHI-UHFFFAOYSA-N,1699.958931,3,500-2000
178,TOX-12699,temephos,[4-(4-dimethoxyphosphinothioyloxyphenyl)sulfanylphenoxy]-dimethoxy-sulfanylidene-lambda5-phosphane,5392,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,WWJZWCUNLNYYAU-UHFFFAOYSA-N,4700.21159,4,>2000
179,TOX-12936,,3-ethyl-1-(2-phenylethyl)piperidin-4-one,198923,CCC1CN(CCc2ccccc2)CCC1=O,MVMKGNKSDGFNPR-UHFFFAOYSA-N,349.9863833,2,50-500
180,TOX-12937,,"3-(3,4-dihydro-1H-isoquinolin-2-yl)-1,1-diphenylpropan-1-ol",19033,OC(CCN1CCc2ccccc2C1)(c1ccccc1)c1ccccc1,SDPSRPNMQPHIRJ-UHFFFAOYSA-N,1000.087344,3,500-2000
181,TOX-12938,,"3-(3,4-dihydro-1H-isoquinolin-2-yl)-2-methyl-1,1-diphenylpropan-1-ol",19034,CC(CN1CCc2ccccc2C1)C(O)(c1ccccc1)c1ccccc1,LXGCDEXANHVBTG-UHFFFAOYSA-N,1000.008391,3,500-2000
182,TOX-13128,,"1-[2-(3,4-dimethoxyphenyl)ethyl]piperidin-4-one",199010,COc1ccc(CCN2CCC(=O)CC2)cc1OC,UANQOYWHAIDBHZ-UHFFFAOYSA-N,349.9906966,2,50-500
183,TOX-13129,,"1-[2-(3,4-dimethoxyphenyl)ethyl]-3-methylpiperidin-4-one",199011,COc1ccc(CCN2CCC(=O)C(C)C2)cc1OC,NOHZWMDXAWRJTG-UHFFFAOYSA-N,349.9949521,2,50-500
184,TOX-13130,,"6-(3-chlorophenyl)-2,2-dimethylpiperidin-4-one",199012,CC1(C)CC(=O)CC(c2cccc(Cl)c2)N1,KKFNBHRKUHKNEC-UHFFFAOYSA-N,399.9831742,2,50-500
185,TOX-13187,,"6-(4-bromophenyl)-2,2-dimethylpiperidin-4-one",199145,CC1(C)CC(=O)CC(c2ccc(Br)cc2)N1,ASKCRCOFADPBOS-UHFFFAOYSA-N,399.9985823,2,50-500
186,TOX-13286,,(2-dodecoxy-2-oxoethyl)-[6-[(2-dodecoxy-2-oxoethyl)-dimethylazaniumyl]hexyl]-dimethylazanium,19671,CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC,AWMGDWCBPXFEDH-UHFFFAOYSA-N,472.9607748,2,50-500
187,TOX-13579,,"(2-methyl-1,1-diphenyl-3-piperidin-1-ylpropyl) benzoate",199364,CC(CN1CCCCC1)C(OC(=O)c1ccccc1)(c1ccccc1)c1ccccc1,NKPZGZLZNVEAIB-UHFFFAOYSA-N,1999.705002,3,500-2000
188,TOX-13580,,"[3-(dimethylamino)-2-methyl-1,1-diphenylpropyl] benzoate",199367,CC(CN(C)C)C(OC(=O)c1ccccc1)(c1ccccc1)c1ccccc1,UHBPWMGWCTWIFE-UHFFFAOYSA-N,500.0053545,3,500-2000
189,TOX-13602,,,20015,CC(CN1CCCCCC1)C(O)(c1ccccc1)c1ccccc1,RHTHJITVIHGSEE-UHFFFAOYSA-N,750.0463708,3,500-2000
190,TOX-13603,,"3-[cycloheptyl(methyl)amino]-2-methyl-1,1-diphenylpropan-1-ol",199374,CC(CN(C)C1CCCCCC1)C(O)(c1ccccc1)c1ccccc1,OXTQHELIHQKFDF-UHFFFAOYSA-N,749.9274599,3,500-2000
191,TOX-13604,,,199375,CCC(CN(C)C)C(O)(c1ccccc1)c1ccccc1,HHXXSECRKDVQBB-UHFFFAOYSA-N,189.9899441,2,50-500
192,TOX-13605,,,199377,CC(CN1CCN(c2ccccc2)CC1)C(O)(c1ccccc1)c1ccccc1,YUVIQCSGFKVNFS-UHFFFAOYSA-N,1999.79821,3,500-2000
193,TOX-13606,,"3-[4-(4-methoxyphenyl)piperazin-1-yl]-2-methyl-1,1-diphenylpropan-1-ol",199378,COc1ccc(N2CCN(CC(C)C(O)(c3ccccc3)c3ccccc3)CC2)cc1,NDFAQZNRAWMHMT-UHFFFAOYSA-N,2000.16804,4,>2000
194,TOX-13607,,"3-[4-(4-chlorophenyl)piperazin-1-yl]-2-methyl-1,1-diphenylpropan-1-ol",199379,CC(CN1CCN(c2ccc(Cl)cc2)CC1)C(O)(c1ccccc1)c1ccccc1,GPNGOMDRBGZFIN-UHFFFAOYSA-N,2000.076011,4,>2000
195,TOX-13608,,"3-(3,4-dihydro-1H-isoquinolin-2-yl)-1,1-diphenylbutan-1-ol",20016,CC(CC(O)(c1ccccc1)c1ccccc1)N1CCc2ccccc2C1,YUPPHAIGLYVSSI-UHFFFAOYSA-N,2000.016783,4,>2000
196,TOX-13609,,"3-[methyl(2-phenylethyl)amino]-1,1-diphenylbutan-1-ol",199380,CC(CC(O)(c1ccccc1)c1ccccc1)N(C)CCc1ccccc1,CPYBLXWVAFZUSW-UHFFFAOYSA-N,1999.927682,3,500-2000
197,TOX-13610,,"3-[1-cyclohexylpropan-2-yl(methyl)amino]-2-methyl-1,1-diphenylpropan-1-ol",199384,CC(CC1CCCCC1)N(C)CC(C)C(O)(c1ccccc1)c1ccccc1,KARSCRIWJOKDDF-UHFFFAOYSA-N,1000.031612,3,500-2000
198,TOX-13611,,"4-[methyl(2-phenylethyl)amino]-1,1-diphenylbutan-1-ol",199385,CN(CCCC(O)(c1ccccc1)c1ccccc1)CCc1ccccc1,HADVEWDCCJDKGD-UHFFFAOYSA-N,249.9909602,2,50-500
199,TOX-13682,,3-(dimethylamino)-1-(4-methoxyphenyl)-2-methyl-1-(2-methylphenyl)propan-1-ol,199412,COc1ccc(C(O)(c2ccccc2C)C(C)CN(C)C)cc1,XRTXNXNZOIVSSI-UHFFFAOYSA-N,374.9509481,2,50-500
200,TOX-13683,,3-(dimethylamino)-1-(4-methoxyphenyl)-2-methyl-1-(4-methylphenyl)propan-1-ol,199413,COc1ccc(C(O)(c2ccc(C)cc2)C(C)CN(C)C)cc1,WLPOSYYUWKQTOG-UHFFFAOYSA-N,749.9018951,3,500-2000
201,TOX-13684,,3-(dimethylamino)-1-(4-methoxyphenyl)-2-methyl-1-phenylpropan-1-ol,199414,COc1ccc(C(O)(c2ccccc2)C(C)CN(C)C)cc1,SSIVYBUSZDMBEQ-UHFFFAOYSA-N,374.9824662,2,50-500
202,TOX-13685,,3-(dimethylamino)-2-methyl-1-(3-methylphenyl)-1-phenylpropan-1-ol,199415,Cc1cccc(C(O)(c2ccccc2)C(C)CN(C)C)c1,QYZMKGPXRFWQKR-UHFFFAOYSA-N,499.9735366,2,50-500
203,TOX-13686,,"5-(dimethylamino)-4-methyl-1,3-diphenylpent-1-yn-3-ol",199416,CC(CN(C)C)C(O)(C#Cc1ccccc1)c1ccccc1,PBLGECCGXYZHSI-UHFFFAOYSA-N,249.9914793,2,50-500
204,TOX-13687,,"3-(dimethylamino)-2-methyl-1,1-bis(2-methylphenyl)propan-1-ol",199417,Cc1ccccc1C(O)(c1ccccc1C)C(C)CN(C)C,JCBHLVMZYWEPFD-UHFFFAOYSA-N,374.9470484,2,50-500
205,TOX-13688,,3-(dimethylamino)-1-(2-methylphenyl)-1-phenylpropan-1-ol,199418,Cc1ccccc1C(O)(CCN(C)C)c1ccccc1,BMFVGTKWLFSPTM-UHFFFAOYSA-N,1200.053454,3,500-2000
206,TOX-13689,,2-methyl-1-(4-methylphenyl)-1-phenyl-3-pyrrolidin-1-ylpropan-1-ol,199419,Cc1ccc(C(O)(c2ccccc2)C(C)CN2CCCC2)cc1,KRTKWNFZWIMZGF-UHFFFAOYSA-N,249.9571823,2,50-500
207,TOX-13690,,,199420,CC(CN1CCCC1)C(O)(c1ccccc1)c1ccco1,NAIVYXOGSBLLPA-UHFFFAOYSA-N,375.0170824,2,50-500
208,TOX-13691,,2-methyl-1-phenyl-3-pyrrolidin-1-yl-1-thiophen-2-ylpropan-1-ol,199421,CC(CN1CCCC1)C(O)(c1ccccc1)c1cccs1,LKVBUDXBSHJOJL-UHFFFAOYSA-N,189.9653346,2,50-500
209,TOX-13692,,,199422,CC(CN1CCCC1)C(O)(c1ccccc1)c1ccccn1,VBTFCCSRDNNZLY-UHFFFAOYSA-N,249.9881924,2,50-500
210,TOX-13739,,"2-(3,3-diphenylprop-2-enyl)-3,4-dihydro-1H-isoquinoline",20157,C(CN1CCc2ccccc2C1)=C(c1ccccc1)c1ccccc1,BFQQRYHBRUGHPY-UHFFFAOYSA-N,189.9678911,2,50-500
211,TOX-14031,,"6-(2-chlorophenyl)-2,2-dimethylpiperidin-4-one",199572,CC1(C)CC(=O)CC(c2ccccc2Cl)N1,CSCYTRMTQDBUGL-UHFFFAOYSA-N,399.9831742,2,50-500
212,TOX-14162,Piperilate,"2-piperidin-1-ylethyl 2-hydroxy-2,2-diphenylacetate",20674,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,RZWPJFMNFATBEG-UHFFFAOYSA-N,43.99546305,1,10-50
213,TOX-14190,,"3-[methyl(1-phenylpropan-2-yl)amino]-1,1-diphenylpropan-1-ol",199741,CC(Cc1ccccc1)N(C)CCC(O)(c1ccccc1)c1ccccc1,XVXWGCXIGVXDIC-UHFFFAOYSA-N,499.9819197,2,50-500
214,TOX-14768,mercaptoacetic acid,2-sulfanylacetic acid,1133,O=C(O)CS,CWERGRDVMFNCDR-UHFFFAOYSA-N,250.002714,2,50-500
215,TOX-16483,,"6-amino-1,4-dihydroquinoxaline-2,3-dione",96030,Nc1ccc2[nH]c(=O)c(O)nc2c1,DNCKPMPEGDANJK-UHFFFAOYSA-N,16999.71215,4,>2000
216,TOX-16490,DIOXACARB,"[2-(1,3-dioxolan-2-yl)phenyl] N-methylcarbamate",23421,CNC(=O)Oc1ccccc1C1OCCO1,SDKQRNRRDYRQKY-UHFFFAOYSA-N,155.9944093,2,50-500
217,TOX-17378,,"2,2-dibromo-2-cyanoacetamide",25059,N#CC(Br)(Br)C(N)=O,UUIVKBHZENILKB-UHFFFAOYSA-N,118.0000001,2,50-500
218,TOX-17584,resmethrin,"(5-benzylfuran-3-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",5053,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,VEMKTZHHVJILDY-UHFFFAOYSA-N,3374.531313,4,>2000
219,TOX-17653,Dimethyldipropylenetriamine,"N'-[3-(dimethylamino)propyl]propane-1,3-diamine",82728,CN(C)CCCNCCCN,OMKZWUPRGQMQJC-UHFFFAOYSA-N,1431.937066,3,500-2000
220,TOX-17790,,"1,2,3-trichloro-4-(2,3-dichlorophenyl)benzene",40470,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,AUGNBQPSMWGAJE-UHFFFAOYSA-N,3999.546617,4,>2000
221,TOX-17849,chlordane,"1,3,4,7,8,9,10,10-octachlorotricyclo[5.2.1.02,6]dec-8-ene",5993,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,BIWJNBZANLAXMG-UHFFFAOYSA-N,180.0079065,2,50-500
222,TOX-18325,PYRAZOPHOS,"ethyl 2-diethoxyphosphinothioyloxy-5-methylpyrazolo[1,5-a]pyrimidine-6-carboxylate",26033,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,JOOMJVFZQRQWKR-UHFFFAOYSA-N,183.9995072,2,50-500
223,TOX-18951,Fenazaflor,"phenyl 5,6-dichloro-2-(trifluoromethyl)benzimidazole-1-carboxylate",26597,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,ISVQSVPUDBVFFU-UHFFFAOYSA-N,3716.673021,4,>2000
224,TOX-19056,,"7-chloro-5-(2-chlorophenyl)-1-prop-2-ynyl-3H-1,4-benzodiazepin-2-one",203446,C#CCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,WACBHOJHCKURCH-UHFFFAOYSA-N,4999.810614,4,>2000
225,TOX-19180,,3-ethoxypropanenitrile,16501,CCOCCC#N,DCWQZPJHHVLHSV-UHFFFAOYSA-N,2864.913297,4,>2000
226,TOX-19496,,"N'-(triethoxysilylmethyl)hexane-1,6-diamine",27058,CCO[Si](CNCCCCCCN)(OCC)OCC,RRQTYXHHYIJDFB-UHFFFAOYSA-N,499.9897434,2,50-500
227,TOX-19588,Cartap,S-[3-carbamoylsulfanyl-2-(dimethylamino)propyl] carbamothioate,27159,CN(C)C(CSC(N)=O)CSC(N)=O,IRUJZVNXZWPBMU-UHFFFAOYSA-N,389.9178429,2,50-500
228,TOX-19658,KDA,"N'-[[diethoxy(methyl)silyl]methyl]hexane-1,6-diamine",87181392,CCO[Si](C)(CNCCCCCCN)OCC,KCVYFJJCVIVNOA-UHFFFAOYSA-N,599.9771401,3,500-2000
229,TOX-19714,,"2,2,4,4,6,6-hexaethyl-1,3,5,2,4,6-triazatrisilinane",203887,CC[Si]1(CC)N[Si](CC)(CC)N[Si](CC)(CC)N1,DFQSCSITPYBDDC-UHFFFAOYSA-N,1919.968389,3,500-2000
230,TOX-20001,alachlor,"2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide",2078,CCc1cccc(CC)c1N(COC)C(=O)CCl,XCSGPAVHZFQHGE-UHFFFAOYSA-N,2999.977759,4,>2000
231,TOX-20210,,"2,5-bis(ethenyl)pyridine",167518,C=Cc1ccc(C=C)nc1,SXLIFQSDMYZOBA-UHFFFAOYSA-N,679.9585303,3,500-2000
232,TOX-20323,,bis(2-ethylhexyl) phenyl phosphate,85990,CCCCC(CC)COP(=O)(OCC(CC)CCCC)Oc1ccccc1,ZXZYMQCBRZBVIC-UHFFFAOYSA-N,9332.437943,4,>2000
233,TOX-20949,,"2-propan-2-yloxypropane-1,3-diol",87008,CC(C)OC(CO)CO,TZVGNDWIPYNINU-UHFFFAOYSA-N,4999.813672,4,>2000
234,TOX-21957,,"6-chloro-5-phenyl-3-pyridin-1-ium-1-yl-1,3-dihydro-1,4-benzodiazepin-2-one",86801,O=C1Nc2cccc(Cl)c2C(c2ccccc2)=NC1[n+]1ccccc1,YSHBJHJRFQZMRQ-UHFFFAOYSA-O,1.519943352,0,<10
235,TOX-22218,,2-anilinoethyl 2-methylprop-2-enoate,29530,C=C(C)C(=O)OCCNc1ccccc1,UGCSBAYAYZNGRD-UHFFFAOYSA-N,5659.806972,4,>2000
236,TOX-22544,,2-chloro-N-(2-chloroethyl)-N-[3-(5-nitrofuran-2-yl)prop-2-enylideneamino]ethanamine,29815,O=[N+]([O-])c1ccc(C=CC=NN(CCCl)CCCl)o1,ZKWWRCVSLWBZMJ-UHFFFAOYSA-N,5199.847128,4,>2000
237,TOX-23020,,"N,6-dimethyl-N-[(5-nitrofuran-2-yl)methylideneamino]pyrimidin-4-amine",209846,Cc1cc(N(C)N=Cc2ccc([N+](=O)[O-])o2)ncn1,QXEASICAYHMWTI-UHFFFAOYSA-N,619.9976267,3,500-2000
238,TOX-23288,,ethyl 3-methyl-4-oxochromene-2-carboxylate,210085,CCOC(=O)c1oc2ccccc2c(=O)c1C,OQATUSWUYAWKPX-UHFFFAOYSA-N,2349.949406,4,>2000
239,TOX-23645,,ethyl 3-ethylquinoline-4-carboxylate,210398,CCOC(=O)c1c(CC)cnc2ccccc12,UGXIZTYEIYEMKE-UHFFFAOYSA-N,3399.866537,4,>2000
240,TOX-24678,bendiocarb,"(2,2-dimethyl-1,3-benzodioxol-4-yl) N-methylcarbamate",2314,CNC(=O)Oc1cccc2c1OC(C)(C)O2,XEGGRYVFLWGFHI-UHFFFAOYSA-N,34.99874567,1,10-50
241,TOX-25061,,3-[[5-hydroxy-3-(hydroxymethyl)-2-methylpyridin-4-yl]methylideneamino]thiolan-2-one,211572,Cc1ncc(O)c(C=NC2CCSC2=O)c1CO,RZBHWKVLLGQWTJ-UHFFFAOYSA-N,2999.97747,4,>2000
242,TOX-25062,,3-[[3-hydroxy-5-(hydroxymethyl)-2-methylpyridin-4-yl]methylideneamino]thiolan-2-one,211573,Cc1ncc(CO)c(C=NC2CCSC2=O)c1O,DVQYUHGRYCHNQH-UHFFFAOYSA-N,2999.97747,4,>2000
243,TOX-25783,Di-tert-butyl dicarbonate,tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate,90495,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,DYHSDKLCOJIUFX-UHFFFAOYSA-N,5000.022911,4,>2000
244,TOX-26235,,"1,2-diethylbenzene",8657,CCc1ccccc1CC,KVNYFPKFSJIPBJ-UHFFFAOYSA-N,6199.90762,4,>2000
245,TOX-26301,OTILONIUM,diethyl-methyl-[2-[4-[(2-octoxybenzoyl)amino]benzoyl]oxyethyl]azanium,72093,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,NQHNLNLJPDMBFN-UHFFFAOYSA-O,650.0362847,3,500-2000
246,TOX-26460,,2-pyridin-2-ylethanethioamide,3035163,NC(=S)Cc1ccccn1,GRQAYQPAICYODT-UHFFFAOYSA-N,569.992511,3,500-2000
247,TOX-27977,,[3-[3-(methylsulfonyloxymethyl)oxiran-2-yl]oxiran-2-yl]methyl methanesulfonate,53463487,CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,MFJOKRDJJGVHTE-UHFFFAOYSA-N,349.9698998,2,50-500
248,TOX-28023,Pirimiphos-methyl,"4-dimethoxyphosphinothioyloxy-N,N-diethyl-6-methylpyrimidin-2-amine",34526,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,QHOQHJPRIBSPCY-UHFFFAOYSA-N,1999.999998,3,500-2000
249,TOX-28619,,1-(3-chlorophenyl)-4-[[4-(3-chlorophenyl)piperazin-1-yl]methyl]piperazine,207712,Clc1cccc(N2CCN(CN3CCN(c4cccc(Cl)c4)CC3)CC2)c1,MZAJTJOMSOORSE-UHFFFAOYSA-N,1146.076331,3,500-2000
250,TOX-28641,acephate,N-[methoxy(methylsulfanyl)phosphoryl]acetamide,1982,COP(=O)(NC(C)=O)SC,YASYVMFAVPKPKE-UHFFFAOYSA-N,321.0017525,2,50-500
251,TOX-28907,,propan-2-yl 3-[ethylamino(methoxy)phosphinothioyl]oxybut-2-enoate,35754,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,BZNDWPRGXNILMS-UHFFFAOYSA-N,129.9981514,2,50-500
252,TOX-28992,,3-[N-ethyl-4-[(4-nitrophenyl)diazenyl]anilino]propanenitrile,92278,CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,ZSPPPAFDNHYXNW-UHFFFAOYSA-N,9999.814443,4,>2000
